date,station,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WESF,inclement_weather
2018-10-25T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,11.7,2.8,2.8,,False
2018-10-26T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,9.4,-0.6,-0.6,,False
2018-10-26T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,9.4,-0.6,-0.6,,False
2018-10-27T00:00:00,?,13.2,,,5505.0,-40.0,,,
2018-10-27T00:00:00,GHCND:USC00280907,11.9,0.0,-inf,8.9,-0.6,6.1,,False
2018-10-27T00:00:00,?,13.2,,,5505.0,-40.0,,,
2018-10-28T00:00:00,?,25.9,,,5505.0,-40.0,,,
2018-10-28T00:00:00,GHCND:USC00280907,11.2,0.0,-inf,8.3,5.0,7.2,,False
2018-10-28T00:00:00,?,25.9,,,5505.0,-40.0,,,
2018-10-28T00:00:00,GHCND:USC00280907,11.2,0.0,-inf,8.3,5.0,7.2,,False
2018-10-28T00:00:00,?,25.9,,,5505.0,-40.0,,,
2018-10-28T00:00:00,?,25.9,,,5505.0,-40.0,,,
2018-10-29T00:00:00,GHCND:USC00280907,3.3,0.0,-inf,10.6,6.7,8.3,,False
2018-10-29T00:00:00,?,1.3,,,5505.0,-40.0,,,
2018-10-30T00:00:00,?,0.0,,,5505.0,-40.0,,,
2018-10-31T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,12.2,0.0,0.0,,False
2018-10-31T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-11-02T00:00:00,GHCND:USC00280907,1.0,0.0,-inf,21.1,8.9,19.4,,False
2018-11-02T00:00:00,GHCND:USC00280907,1.0,0.0,-inf,21.1,8.9,19.4,,False
2018-11-03T00:00:00,?,17.5,,,5505.0,-40.0,,,
2018-11-03T00:00:00,?,17.5,,,5505.0,-40.0,,,
2018-11-03T00:00:00,GHCND:USC00280907,43.9,0.0,-inf,21.7,12.8,13.3,,False
2018-11-03T00:00:00,GHCND:USC00280907,43.9,0.0,-inf,21.7,12.8,13.3,,False
2018-11-04T00:00:00,GHCND:USC00280907,1.0,0.0,-inf,13.3,1.7,6.7,,False
2018-11-04T00:00:00,?,0.3,0.0,-inf,5505.0,-40.0,,,
2018-11-04T00:00:00,?,0.3,0.0,-inf,5505.0,-40.0,,,
2018-11-04T00:00:00,GHCND:USC00280907,1.0,0.0,-inf,13.3,1.7,6.7,,False
2018-11-04T00:00:00,GHCND:USC00280907,1.0,0.0,-inf,13.3,1.7,6.7,,False
2018-11-05T00:00:00,?,1.3,,,5505.0,-40.0,,,
2018-11-05T00:00:00,?,1.3,,,5505.0,-40.0,,,
2018-11-06T00:00:00,GHCND:USC00280907,7.6,0.0,-inf,10.6,7.2,8.3,,False
2018-11-06T00:00:00,GHCND:USC00280907,7.6,0.0,-inf,10.6,7.2,8.3,,False
2018-11-06T00:00:00,GHCND:USC00280907,7.6,0.0,-inf,10.6,7.2,8.3,,False
2018-11-07T00:00:00,?,20.8,,,5505.0,-40.0,,,
2018-11-07T00:00:00,GHCND:USC00280907,14.2,0.0,-inf,13.3,6.1,6.1,,False
2018-11-07T00:00:00,?,20.8,,,5505.0,-40.0,,,
2018-11-07T00:00:00,?,20.8,,,5505.0,-40.0,,,
2018-11-10T00:00:00,GHCND:USC00280907,17.0,0.0,-inf,8.3,0.0,6.1,,False
2018-11-10T00:00:00,GHCND:USC00280907,17.0,0.0,-inf,8.3,0.0,6.1,,False
2018-11-10T00:00:00,GHCND:USC00280907,17.0,0.0,-inf,8.3,0.0,6.1,,False
2018-11-10T00:00:00,GHCND:USC00280907,17.0,0.0,-inf,8.3,0.0,6.1,,False
2018-11-11T00:00:00,?,0.3,,,5505.0,-40.0,,,
2018-11-12T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,7.2,-3.3,-2.8,,False
2018-11-12T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-11-12T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,7.2,-3.3,-2.8,,False
2018-11-13T00:00:00,?,25.1,,,5505.0,-40.0,,,
2018-11-14T00:00:00,GHCND:USC00280907,10.7,0.0,-inf,8.9,1.1,1.1,,False
2018-11-14T00:00:00,?,1.3,,,5505.0,-40.0,,,
2018-11-14T00:00:00,?,1.3,,,5505.0,-40.0,,,
2018-11-14T00:00:00,GHCND:USC00280907,10.7,0.0,-inf,8.9,1.1,1.1,,False
2018-11-14T00:00:00,?,1.3,,,5505.0,-40.0,,,
2018-11-15T00:00:00,?,0.5,,,5505.0,-40.0,,,
2018-11-15T00:00:00,?,0.5,,,5505.0,-40.0,,,
2018-11-15T00:00:00,GHCND:USC00280907,0.3,0.0,-inf,3.3,-2.8,-2.2,,False
2018-11-16T00:00:00,?,47.0,152.0,inf,5505.0,-40.0,,24.9,True
2018-11-16T00:00:00,?,47.0,152.0,inf,5505.0,-40.0,,24.9,True
2018-11-16T00:00:00,?,47.0,152.0,inf,5505.0,-40.0,,24.9,True
2018-11-17T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,6.1,1.1,4.4,,False
2018-11-19T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-11-19T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-11-19T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-11-19T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,4.4,1.7,2.8,,False
2018-11-20T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-11-20T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,9.4,2.8,5.0,,False
2018-11-20T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-11-21T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-11-24T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-11-24T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,-1.1,-12.2,-5.0,,False
2018-11-25T00:00:00,GHCND:USC00280907,41.1,0.0,-inf,7.8,-5.0,6.7,,False
2018-11-25T00:00:00,?,38.1,,,5505.0,-40.0,,,
2018-11-26T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,12.2,2.8,5.0,,False
2018-11-27T00:00:00,GHCND:USC00280907,24.9,0.0,-inf,10.0,3.9,3.9,,False
2018-11-27T00:00:00,GHCND:USC00280907,24.9,0.0,-inf,10.0,3.9,3.9,,False
2018-11-28T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,6.1,1.1,1.1,,False
2018-11-29T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,4.4,0.6,3.3,,False
2018-11-30T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,6.1,0.6,2.2,,False
2018-11-30T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-11-30T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,6.1,0.6,2.2,,False
2018-12-01T00:00:00,GHCND:USC00280907,1.3,,,4.4,-0.6,0.0,,False
2018-12-01T00:00:00,GHCND:USC00280907,1.3,,,4.4,-0.6,0.0,,False
2018-12-01T00:00:00,GHCND:USC00280907,1.3,,,4.4,-0.6,0.0,,False
2018-12-01T00:00:00,?,0.5,,,5505.0,-40.0,,,
2018-12-03T00:00:00,GHCND:USC00280907,6.6,0.0,-inf,10.6,5.6,10.0,,False
2018-12-05T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,3.9,-6.7,-6.7,,False
2018-12-05T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,3.9,-6.7,-6.7,,False
2018-12-06T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,2.2,-6.7,-2.8,,False
2018-12-06T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-12-07T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,3.3,-2.8,0.0,,False
2018-12-07T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-12-07T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-12-08T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,2.2,-8.3,-5.6,,False
2018-12-08T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-12-09T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-12-09T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-12-09T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-12-10T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,0.6,-6.1,-5.0,,False
2018-12-10T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,0.6,-6.1,-5.0,,False
2018-12-10T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,0.6,-6.1,-5.0,,False
2018-12-11T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-12-12T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,3.3,-7.8,0.0,,False
2018-12-12T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,3.3,-7.8,0.0,,False
2018-12-13T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,8.3,-3.3,-0.6,,False
2018-12-14T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,2.8,-1.7,2.8,,False
2018-12-14T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,2.8,-1.7,2.8,,False
2018-12-14T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,2.8,-1.7,2.8,,False
2018-12-15T00:00:00,?,5.8,,,5505.0,-40.0,,,
2018-12-16T00:00:00,?,19.1,,,5505.0,-40.0,,,
2018-12-16T00:00:00,?,19.1,,,5505.0,-40.0,,,
2018-12-16T00:00:00,GHCND:USC00280907,23.9,0.0,-inf,10.0,2.2,2.8,,False
2018-12-17T00:00:00,GHCND:USC00280907,25.4,0.0,-inf,7.2,2.8,4.4,,False
2018-12-18T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,6.7,-0.6,-0.6,,False
2018-12-20T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,5.0,-5.6,-4.4,,False
2018-12-20T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,5.0,-5.6,-4.4,,False
2018-12-21T00:00:00,GHCND:USC00280907,42.9,0.0,-inf,14.4,-4.4,13.9,,False
2018-12-22T00:00:00,GHCND:USC00280907,12.2,0.0,-inf,16.1,6.7,6.7,,False
2018-12-23T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-12-23T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-12-23T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-12-24T00:00:00,?,1.5,,,5505.0,-40.0,,,
2018-12-25T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-12-25T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-12-25T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-12-25T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-12-26T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-12-26T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-12-26T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-12-27T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,5.6,-2.2,-1.1,,False
2018-12-27T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,5.6,-2.2,-1.1,,False
2018-12-27T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,5.6,-2.2,-1.1,,False
2018-12-27T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-12-28T00:00:00,?,11.4,,,5505.0,-40.0,,,
2018-12-28T00:00:00,GHCND:USC00280907,11.7,0.0,-inf,6.1,-1.7,5.0,,False
2018-12-28T00:00:00,?,11.4,,,5505.0,-40.0,,,
2018-12-29T00:00:00,?,21.3,,,5505.0,-40.0,,,
2018-12-29T00:00:00,?,21.3,,,5505.0,-40.0,,,
2018-12-30T00:00:00,?,0.0,,,5505.0,-40.0,,,
2018-12-31T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,3.3,-3.3,-2.8,,False
2018-12-31T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,3.3,-3.3,-2.8,,False
2018-12-31T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,3.3,-3.3,-2.8,,False
2018-12-31T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-12-31T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
