date,open,high,low,close,volume
2019-05-22 10-46,185.945,185.945,185.945,185.945,18410.0
2019-05-22 10-47,185.945,185.945,185.945,185.945,0.0
2019-05-22 10-48,186.139,186.139,186.139,186.139,35902.0
2019-05-22 10-49,186.22,186.22,186.22,186.22,24920.0
2019-05-22 10-50,186.2,186.2,186.2,186.2,13449.0
2019-05-22 10-51,186.23,186.23,186.23,186.23,26044.0
2019-05-22 10-52,186.23,186.23,186.23,186.23,0.0
2019-05-22 10-53,186.105,186.105,186.105,186.105,20480.0
2019-05-22 10-54,186.11,186.11,186.11,186.11,15880.0
2019-05-22 10-55,186.02200000000002,186.02200000000002,186.02200000000002,186.02200000000002,23698.0
2019-05-22 10-56,185.775,185.775,185.775,185.775,47830.0
2019-05-22 10-57,185.775,185.775,185.775,185.775,0.0
2019-05-22 10-58,185.69,185.69,185.69,185.69,13430.0
2019-05-22 10-59,185.72,185.72,185.72,185.72,12714.0
2019-05-22 11-00,185.84,185.84,185.84,185.84,11785.0
2019-05-22 11-01,185.84,185.84,185.84,185.84,0.0
2019-05-22 11-02,185.41,185.41,185.41,185.41,49434.0
2019-05-22 11-03,185.46,185.46,185.46,185.46,30233.0
2019-05-22 11-04,185.33,185.33,185.33,185.33,25682.0
2019-05-22 11-05,185.31400000000002,185.31400000000002,185.31400000000002,185.31400000000002,13896.0
2019-05-22 11-06,185.31400000000002,185.31400000000002,185.31400000000002,185.31400000000002,0.0
2019-05-22 11-07,185.36,185.36,185.36,185.36,8725.0
2019-05-22 11-08,185.455,185.455,185.455,185.455,13521.0
2019-05-22 11-09,185.4137,185.4137,185.4137,185.4137,12108.0
2019-05-22 11-10,185.33700000000002,185.33700000000002,185.33700000000002,185.33700000000002,8753.0
2019-05-22 11-11,185.33700000000002,185.33700000000002,185.33700000000002,185.33700000000002,0.0
2019-05-22 11-12,185.49,185.49,185.49,185.49,21884.0
2019-05-22 11-13,185.4868,185.4868,185.4868,185.4868,18370.0
2019-05-22 11-14,185.4868,185.4868,185.4868,185.4868,0.0
2019-05-22 11-15,185.48,185.48,185.48,185.48,5237.0
2019-05-22 11-16,185.48,185.48,185.48,185.48,0.0
2019-05-22 11-17,185.66,185.66,185.66,185.66,22358.0
2019-05-22 11-18,185.68,185.68,185.68,185.68,15528.0
2019-05-22 11-19,185.87,185.87,185.87,185.87,21865.0
2019-05-22 11-20,185.88,185.88,185.88,185.88,15687.0
2019-05-22 11-21,185.795,185.795,185.795,185.795,14815.0
2019-05-22 11-22,185.81,185.81,185.81,185.81,9972.0
2019-05-22 11-23,185.82,185.82,185.82,185.82,29731.0
2019-05-22 11-24,185.74,185.74,185.74,185.74,7401.0
2019-05-22 11-25,185.66,185.66,185.66,185.66,8543.0
2019-05-22 11-26,185.66,185.66,185.66,185.66,0.0
2019-05-22 11-27,185.62,185.62,185.62,185.62,21490.0
2019-05-22 11-28,185.6941,185.6941,185.6941,185.6941,7458.0
2019-05-22 11-29,185.6941,185.6941,185.6941,185.6941,0.0
2019-05-22 11-30,186.04,186.04,186.04,186.04,46063.0
2019-05-22 11-31,186.085,186.085,186.085,186.085,16288.0
2019-05-22 11-32,186.0567,186.0567,186.0567,186.0567,25796.0
2019-05-22 11-33,186.0567,186.0567,186.0567,186.0567,0.0
2019-05-22 11-34,185.9,185.9,185.9,185.9,26619.0
2019-05-22 11-35,185.98,185.98,185.98,185.98,10653.0
2019-05-22 11-36,185.91,185.91,185.91,185.91,10301.0
2019-05-22 11-37,185.93,185.93,185.93,185.93,8392.0
2019-05-22 11-38,185.93,185.93,185.93,185.93,0.0
2019-05-22 11-39,185.7497,185.7497,185.7497,185.7497,34441.0
2019-05-22 11-40,185.63,185.63,185.63,185.63,7784.0
2019-05-22 11-41,185.56,185.56,185.56,185.56,8089.0
2019-05-22 11-42,185.6,185.6,185.6,185.6,24473.0
2019-05-22 11-43,185.77,185.77,185.77,185.77,8880.0
2019-05-22 11-44,185.66,185.66,185.66,185.66,8828.0
2019-05-22 11-45,185.66,185.66,185.66,185.66,0.0
2019-05-22 11-46,185.64,185.64,185.64,185.64,7147.0
2019-05-22 11-47,185.64,185.64,185.64,185.64,0.0
2019-05-22 11-48,185.58,185.58,185.58,185.58,40725.0
2019-05-22 11-49,185.58,185.58,185.58,185.58,0.0
2019-05-22 11-50,185.64,185.64,185.64,185.64,16991.0
2019-05-22 11-51,185.61,185.61,185.61,185.61,10591.0
2019-05-22 11-52,185.445,185.445,185.445,185.445,22340.0
2019-05-22 11-53,185.47,185.47,185.47,185.47,13907.0
2019-05-22 11-54,185.47,185.47,185.47,185.47,0.0
2019-05-22 11-55,185.453,185.453,185.453,185.453,9883.0
2019-05-22 11-56,185.4539,185.4539,185.4539,185.4539,20066.0
2019-05-22 11-57,185.4539,185.4539,185.4539,185.4539,0.0
2019-05-22 11-58,185.545,185.545,185.545,185.545,4862.0
2019-05-22 11-59,185.6349,185.6349,185.6349,185.6349,11550.0
2019-05-22 12-00,185.595,185.595,185.595,185.595,8486.0
2019-05-22 12-01,185.47,185.47,185.47,185.47,14698.0
2019-05-22 12-02,185.47,185.47,185.47,185.47,0.0
2019-05-22 12-03,185.42,185.42,185.42,185.42,2037.0
2019-05-22 12-04,185.45,185.45,185.45,185.45,5983.0
2019-05-22 12-05,185.45,185.45,185.45,185.45,0.0
2019-05-22 12-06,185.28,185.28,185.28,185.28,33634.0
2019-05-22 12-07,185.28,185.28,185.28,185.28,0.0
2019-05-22 12-08,185.41,185.41,185.41,185.41,14546.0
2019-05-22 12-09,185.41,185.41,185.41,185.41,8408.0
2019-05-22 12-10,185.55,185.55,185.55,185.55,11507.0
2019-05-22 12-11,185.55,185.55,185.55,185.55,0.0
2019-05-22 12-12,185.4925,185.4925,185.4925,185.4925,8616.0
2019-05-22 12-13,185.4076,185.4076,185.4076,185.4076,16466.0
2019-05-22 12-14,185.51,185.51,185.51,185.51,5656.0
2019-05-22 12-15,185.63,185.63,185.63,185.63,9766.0
2019-05-22 12-16,185.63,185.63,185.63,185.63,0.0
2019-05-22 12-17,185.7716,185.7716,185.7716,185.7716,14574.0
2019-05-22 12-18,185.7412,185.7412,185.7412,185.7412,10537.0
2019-05-22 12-19,185.7,185.7,185.7,185.7,11303.0
2019-05-22 12-20,185.77,185.77,185.77,185.77,25968.0
2019-05-22 12-21,185.77,185.77,185.77,185.77,0.0
2019-05-22 12-22,185.68,185.68,185.68,185.68,6906.0
2019-05-22 12-23,185.68,185.68,185.68,185.68,0.0
2019-05-22 12-24,185.6899,185.6899,185.6899,185.6899,12652.0
2019-05-22 12-25,185.75,185.75,185.75,185.75,9763.0
2019-05-22 12-26,185.66,185.66,185.66,185.66,13002.0
2019-05-22 12-27,185.72,185.72,185.72,185.72,7595.0
2019-05-22 12-28,185.65,185.65,185.65,185.65,6865.0
2019-05-22 12-29,185.65,185.65,185.65,185.65,0.0
2019-05-22 12-30,185.56,185.56,185.56,185.56,8342.0
2019-05-22 12-31,185.575,185.575,185.575,185.575,15198.0
2019-05-22 12-32,185.575,185.575,185.575,185.575,0.0
2019-05-22 12-33,185.3463,185.3463,185.3463,185.3463,30749.0
2019-05-22 12-34,185.44,185.44,185.44,185.44,13595.0
2019-05-22 12-35,185.44,185.44,185.44,185.44,0.0
2019-05-22 12-36,185.51,185.51,185.51,185.51,5882.0
2019-05-22 12-37,185.35,185.35,185.35,185.35,18360.0
2019-05-22 12-38,185.365,185.365,185.365,185.365,14633.0
2019-05-22 12-39,185.4,185.4,185.4,185.4,5196.0
2019-05-22 12-40,185.36,185.36,185.36,185.36,3934.0
2019-05-22 12-41,185.4564,185.4564,185.4564,185.4564,3717.0
2019-05-22 12-42,185.33,185.33,185.33,185.33,13970.0
2019-05-22 12-43,185.3,185.3,185.3,185.3,16921.0
2019-05-22 12-44,185.3,185.3,185.3,185.3,0.0
2019-05-22 12-45,185.27,185.27,185.27,185.27,5619.0
2019-05-22 12-46,185.22299999999998,185.22299999999998,185.22299999999998,185.22299999999998,9998.0
2019-05-22 12-47,185.22299999999998,185.22299999999998,185.22299999999998,185.22299999999998,0.0
2019-05-22 12-48,185.28,185.28,185.28,185.28,4855.0
2019-05-22 12-49,185.3412,185.3412,185.3412,185.3412,11535.0
2019-05-22 12-50,185.35,185.35,185.35,185.35,1496.0
2019-05-22 12-51,185.35,185.35,185.35,185.35,0.0
2019-05-22 12-52,185.32,185.32,185.32,185.32,3823.0
2019-05-22 12-53,185.32,185.32,185.32,185.32,0.0
2019-05-22 12-54,185.37,185.37,185.37,185.37,15776.0
2019-05-22 12-55,185.33,185.33,185.33,185.33,4904.0
2019-05-22 12-56,185.32,185.32,185.32,185.32,3664.0
2019-05-22 12-57,185.3701,185.3701,185.3701,185.3701,11038.0
2019-05-22 12-58,185.3701,185.3701,185.3701,185.3701,0.0
2019-05-22 12-59,185.32,185.32,185.32,185.32,5179.0
2019-05-22 13-00,185.31,185.31,185.31,185.31,4172.0
2019-05-22 13-01,185.38,185.38,185.38,185.38,8941.0
2019-05-22 13-02,185.3151,185.3151,185.3151,185.3151,22172.0
2019-05-22 13-03,185.3136,185.3136,185.3136,185.3136,3955.0
2019-05-22 13-04,185.33,185.33,185.33,185.33,7044.0
2019-05-22 13-05,185.285,185.285,185.285,185.285,2405.0
2019-05-22 13-06,185.22,185.22,185.22,185.22,10502.0
2019-05-22 13-07,185.27,185.27,185.27,185.27,2166.0
2019-05-22 13-08,185.22,185.22,185.22,185.22,4953.0
2019-05-22 13-09,185.22,185.22,185.22,185.22,0.0
2019-05-22 13-10,185.12,185.12,185.12,185.12,16809.0
2019-05-22 13-11,185.14,185.14,185.14,185.14,11716.0
2019-05-22 13-12,185.16,185.16,185.16,185.16,7511.0
2019-05-22 13-13,185.1,185.1,185.1,185.1,6238.0
2019-05-22 13-14,185.11,185.11,185.11,185.11,6701.0
2019-05-22 13-15,185.1468,185.1468,185.1468,185.1468,1600.0
2019-05-22 13-16,185.1468,185.1468,185.1468,185.1468,0.0
2019-05-22 13-17,185.2334,185.2334,185.2334,185.2334,15774.0
2019-05-22 13-18,185.24,185.24,185.24,185.24,7448.0
2019-05-22 13-19,185.25,185.25,185.25,185.25,5322.0
2019-05-22 13-20,185.3103,185.3103,185.3103,185.3103,3569.0
2019-05-22 13-21,185.11,185.11,185.11,185.11,28791.0
2019-05-22 13-22,185.14,185.14,185.14,185.14,5096.0
2019-05-22 13-23,185.185,185.185,185.185,185.185,5836.0
2019-05-22 13-24,185.1986,185.1986,185.1986,185.1986,4231.0
2019-05-22 13-25,185.25,185.25,185.25,185.25,4919.0
2019-05-22 13-26,185.25,185.25,185.25,185.25,0.0
2019-05-22 13-27,185.24,185.24,185.24,185.24,2825.0
2019-05-22 13-28,185.3307,185.3307,185.3307,185.3307,12700.0
2019-05-22 13-29,185.2558,185.2558,185.2558,185.2558,2994.0
2019-05-22 13-30,185.23,185.23,185.23,185.23,3567.0
2019-05-22 13-31,185.19,185.19,185.19,185.19,5719.0
2019-05-22 13-32,185.24,185.24,185.24,185.24,6511.0
2019-05-22 13-33,185.24,185.24,185.24,185.24,0.0
2019-05-22 13-34,185.31,185.31,185.31,185.31,6574.0
2019-05-22 13-35,185.31,185.31,185.31,185.31,0.0
2019-05-22 13-36,185.3186,185.3186,185.3186,185.3186,16299.0
2019-05-22 13-37,185.3403,185.3403,185.3403,185.3403,5594.0
2019-05-22 13-38,185.4,185.4,185.4,185.4,4718.0
2019-05-22 13-39,185.3956,185.3956,185.3956,185.3956,6008.0
2019-05-22 13-40,185.4,185.4,185.4,185.4,7958.0
2019-05-22 13-41,185.4754,185.4754,185.4754,185.4754,6318.0
2019-05-22 13-42,185.58,185.58,185.58,185.58,10913.0
2019-05-22 13-43,185.65,185.65,185.65,185.65,12268.0
2019-05-22 13-44,185.65,185.65,185.65,185.65,0.0
2019-05-22 13-45,185.59,185.59,185.59,185.59,12422.0
2019-05-22 13-46,185.54,185.54,185.54,185.54,12663.0
2019-05-22 13-47,185.54,185.54,185.54,185.54,0.0
2019-05-22 13-48,185.66,185.66,185.66,185.66,12240.0
2019-05-22 13-49,185.66,185.66,185.66,185.66,0.0
2019-05-22 13-50,185.88,185.88,185.88,185.88,34760.0
2019-05-22 13-51,185.9,185.9,185.9,185.9,16201.0
2019-05-22 13-52,185.9,185.9,185.9,185.9,0.0
2019-05-22 13-53,185.94,185.94,185.94,185.94,38428.0
2019-05-22 13-54,186.0126,186.0126,186.0126,186.0126,39429.0
2019-05-22 13-55,186.08,186.08,186.08,186.08,11164.0
2019-05-22 13-56,186.09,186.09,186.09,186.09,22480.0
2019-05-22 13-57,186.09,186.09,186.09,186.09,0.0
2019-05-22 13-58,186.1169,186.1169,186.1169,186.1169,16219.0
2019-05-22 13-59,186.13,186.13,186.13,186.13,6788.0
2019-05-22 14-00,186.13,186.13,186.13,186.13,0.0
2019-05-22 14-01,186.03,186.03,186.03,186.03,167960.0
2019-05-22 14-02,186.03,186.03,186.03,186.03,0.0
2019-05-22 14-03,185.87,185.87,185.87,185.87,18127.0
2019-05-22 14-04,186.04,186.04,186.04,186.04,11357.0
2019-05-22 14-05,185.87,185.87,185.87,185.87,15266.0
2019-05-22 14-06,186.0747,186.0747,186.0747,186.0747,14466.0
2019-05-22 14-07,186.0747,186.0747,186.0747,186.0747,0.0
2019-05-22 14-08,186.12,186.12,186.12,186.12,9459.0
2019-05-22 14-09,186.12,186.12,186.12,186.12,21917.0
2019-05-22 14-10,186.24,186.24,186.24,186.24,16744.0
2019-05-22 14-11,185.98,185.98,185.98,185.98,49731.0
2019-05-22 14-12,186.03,186.03,186.03,186.03,13333.0
2019-05-22 14-13,186.03,186.03,186.03,186.03,0.0
2019-05-22 14-14,185.89,185.89,185.89,185.89,18143.0
2019-05-22 14-15,185.89,185.89,185.89,185.89,0.0
2019-05-22 14-16,185.77,185.77,185.77,185.77,31127.0
2019-05-22 14-17,185.77,185.77,185.77,185.77,0.0
2019-05-22 14-18,185.83,185.83,185.83,185.83,17055.0
2019-05-22 14-19,185.83,185.83,185.83,185.83,0.0
2019-05-22 14-20,185.99,185.99,185.99,185.99,96738.0
2019-05-22 14-21,185.99,185.99,185.99,185.99,0.0
2019-05-22 14-22,185.97,185.97,185.97,185.97,18894.0
2019-05-22 14-23,185.965,185.965,185.965,185.965,9154.0
2019-05-22 14-24,186.0232,186.0232,186.0232,186.0232,5281.0
2019-05-22 14-25,186.0232,186.0232,186.0232,186.0232,0.0
2019-05-22 14-26,185.9501,185.9501,185.9501,185.9501,14458.0
2019-05-22 14-27,185.9501,185.9501,185.9501,185.9501,0.0
2019-05-22 14-28,185.81,185.81,185.81,185.81,13631.0
2019-05-22 14-29,185.76,185.76,185.76,185.76,8375.0
2019-05-22 14-30,185.86,185.86,185.86,185.86,15656.0
2019-05-22 14-31,185.99,185.99,185.99,185.99,25899.0
2019-05-22 14-32,185.99,185.99,185.99,185.99,0.0
2019-05-22 14-33,186.27,186.27,186.27,186.27,27748.0
2019-05-22 14-34,186.215,186.215,186.215,186.215,24737.0
2019-05-22 14-35,186.215,186.215,186.215,186.215,0.0
2019-05-22 14-36,186.37,186.37,186.37,186.37,16303.0
2019-05-22 14-37,186.21,186.21,186.21,186.21,7212.0
2019-05-22 14-38,186.21,186.21,186.21,186.21,0.0
2019-05-22 14-39,186.26,186.26,186.26,186.26,19907.0
2019-05-22 14-40,186.21,186.21,186.21,186.21,8596.0
2019-05-22 14-41,186.21,186.21,186.21,186.21,0.0
2019-05-22 14-42,186.1,186.1,186.1,186.1,19623.0
2019-05-22 14-43,186.1,186.1,186.1,186.1,0.0
2019-05-22 14-44,186.27,186.27,186.27,186.27,37056.0
2019-05-22 14-45,186.3,186.3,186.3,186.3,19656.0
2019-05-22 14-46,186.49,186.49,186.49,186.49,34120.0
2019-05-22 14-47,186.4382,186.4382,186.4382,186.4382,20670.0
2019-05-22 14-48,186.47,186.47,186.47,186.47,6639.0
2019-05-22 14-49,186.47,186.47,186.47,186.47,0.0
2019-05-22 14-50,186.42,186.42,186.42,186.42,32047.0
2019-05-22 14-51,186.345,186.345,186.345,186.345,16928.0
2019-05-22 14-52,186.345,186.345,186.345,186.345,0.0
2019-05-22 14-53,186.24,186.24,186.24,186.24,15835.0
2019-05-22 14-54,186.23,186.23,186.23,186.23,8789.0
2019-05-22 14-55,186.29,186.29,186.29,186.29,23348.0
2019-05-22 14-56,186.29,186.29,186.29,186.29,0.0
2019-05-22 14-57,186.43,186.43,186.43,186.43,18641.0
2019-05-22 14-58,186.43,186.43,186.43,186.43,0.0
2019-05-22 14-59,186.26,186.26,186.26,186.26,22775.0
2019-05-22 15-00,186.37,186.37,186.37,186.37,14086.0
2019-05-22 15-01,186.37,186.37,186.37,186.37,0.0
2019-05-22 15-02,186.39,186.39,186.39,186.39,22714.0
2019-05-22 15-03,186.2837,186.2837,186.2837,186.2837,20086.0
2019-05-22 15-04,186.19,186.19,186.19,186.19,20371.0
2019-05-22 15-05,186.2003,186.2003,186.2003,186.2003,6733.0
2019-05-22 15-06,186.22,186.22,186.22,186.22,10523.0
2019-05-22 15-07,186.22,186.22,186.22,186.22,0.0
2019-05-22 15-08,186.235,186.235,186.235,186.235,8459.0
2019-05-22 15-09,186.235,186.235,186.235,186.235,0.0
2019-05-22 15-10,186.23,186.23,186.23,186.23,19805.0
2019-05-22 15-11,186.3,186.3,186.3,186.3,7291.0
2019-05-22 15-12,186.3,186.3,186.3,186.3,0.0
2019-05-22 15-13,186.45,186.45,186.45,186.45,30263.0
2019-05-22 15-14,186.45,186.45,186.45,186.45,24941.0
2019-05-22 15-15,186.3421,186.3421,186.3421,186.3421,16944.0
2019-05-22 15-16,186.32,186.32,186.32,186.32,8143.0
2019-05-22 15-17,186.33,186.33,186.33,186.33,10802.0
2019-05-22 15-18,186.33,186.33,186.33,186.33,0.0
2019-05-22 15-19,186.43,186.43,186.43,186.43,7940.0
2019-05-22 15-20,186.43,186.43,186.43,186.43,0.0
2019-05-22 15-21,186.46,186.46,186.46,186.46,30079.0
2019-05-22 15-22,186.47,186.47,186.47,186.47,17136.0
2019-05-22 15-23,186.47,186.47,186.47,186.47,0.0
2019-05-22 15-24,186.375,186.375,186.375,186.375,19010.0
2019-05-22 15-25,186.375,186.375,186.375,186.375,0.0
2019-05-22 15-26,186.47,186.47,186.47,186.47,14429.0
2019-05-22 15-27,186.47,186.47,186.47,186.47,0.0
2019-05-22 15-28,186.5603,186.5603,186.5603,186.5603,45457.0
2019-05-22 15-29,186.5603,186.5603,186.5603,186.5603,0.0
2019-05-22 15-30,186.39,186.39,186.39,186.39,39449.0
2019-05-22 15-31,186.39,186.39,186.39,186.39,0.0
2019-05-22 15-32,186.31799999999998,186.31799999999998,186.31799999999998,186.31799999999998,33158.0
2019-05-22 15-33,186.16,186.16,186.16,186.16,16776.0
2019-05-22 15-34,186.22,186.22,186.22,186.22,9939.0
2019-05-22 15-35,186.19,186.19,186.19,186.19,9459.0
2019-05-22 15-36,186.18,186.18,186.18,186.18,16990.0
2019-05-22 15-37,186.14,186.14,186.14,186.14,13155.0
2019-05-22 15-38,186.16,186.16,186.16,186.16,13301.0
2019-05-22 15-39,186.14,186.14,186.14,186.14,13164.0
2019-05-22 15-40,186.07,186.07,186.07,186.07,19710.0
2019-05-22 15-41,186.07,186.07,186.07,186.07,0.0
2019-05-22 15-42,185.885,185.885,185.885,185.885,42360.0
2019-05-22 15-43,185.94,185.94,185.94,185.94,16322.0
2019-05-22 15-44,185.9281,185.9281,185.9281,185.9281,16875.0
2019-05-22 15-45,185.91,185.91,185.91,185.91,18129.0
2019-05-22 15-46,185.91,185.91,185.91,185.91,16709.0
2019-05-22 15-47,185.725,185.725,185.725,185.725,26943.0
2019-05-22 15-48,185.78,185.78,185.78,185.78,34214.0
2019-05-22 15-49,185.78,185.78,185.78,185.78,0.0
2019-05-22 15-50,185.71,185.71,185.71,185.71,55374.0
2019-05-22 15-51,185.73,185.73,185.73,185.73,23390.0
2019-05-22 15-52,185.64,185.64,185.64,185.64,19855.0
2019-05-22 15-53,185.62,185.62,185.62,185.62,25034.0
2019-05-22 15-54,185.7,185.7,185.7,185.7,29156.0
2019-05-22 15-55,185.41,185.41,185.41,185.41,49039.0
2019-05-22 15-56,185.32,185.32,185.32,185.32,91462.0
2019-05-22 15-57,185.17,185.17,185.17,185.17,105274.0
2019-05-22 15-58,185.31,185.31,185.31,185.31,75403.0
2019-05-22 15-59,185.29,185.29,185.29,185.29,96099.0
2019-05-22 16-00,185.32,185.32,185.32,185.32,1220993.0
2019-05-23 09-30,182.5,182.5,182.5,182.5,121930.0
2019-05-23 09-31,181.96,181.96,181.96,181.96,359057.0
2019-05-23 09-32,182.62,182.62,182.62,182.62,73098.0
2019-05-23 09-33,183.22,183.22,183.22,183.22,75971.0
2019-05-23 09-34,182.97,182.97,182.97,182.97,123868.0
2019-05-23 09-35,183.46,183.46,183.46,183.46,55521.0
2019-05-23 09-36,183.493,183.493,183.493,183.493,71694.0
2019-05-23 09-37,183.295,183.295,183.295,183.295,32374.0
2019-05-23 09-38,183.73,183.73,183.73,183.73,70720.0
2019-05-23 09-39,183.48,183.48,183.48,183.48,45101.0
2019-05-23 09-40,183.485,183.485,183.485,183.485,35654.0
2019-05-23 09-41,183.55,183.55,183.55,183.55,39864.0
2019-05-23 09-42,183.16,183.16,183.16,183.16,35825.0
2019-05-23 09-43,182.84,182.84,182.84,182.84,86532.0
2019-05-23 09-44,182.813,182.813,182.813,182.813,42217.0
2019-05-23 09-45,182.342,182.342,182.342,182.342,55703.0
2019-05-23 09-46,182.1872,182.1872,182.1872,182.1872,94005.0
2019-05-23 09-47,182.6,182.6,182.6,182.6,39262.0
2019-05-23 09-48,183.0,183.0,183.0,183.0,59095.0
2019-05-23 09-50,182.72,182.72,182.72,182.72,57966.0
2019-05-23 09-51,182.62,182.62,182.62,182.62,30772.0
2019-05-23 09-52,182.62,182.62,182.62,182.62,0.0
2019-05-23 09-53,182.78,182.78,182.78,182.78,77935.0
2019-05-23 09-54,182.68,182.68,182.68,182.68,16588.0
2019-05-23 09-55,182.65,182.65,182.65,182.65,19798.0
2019-05-23 09-56,182.65,182.65,182.65,182.65,0.0
2019-05-23 09-57,182.565,182.565,182.565,182.565,37328.0
2019-05-23 09-58,182.6,182.6,182.6,182.6,17298.0
2019-05-23 09-59,182.71,182.71,182.71,182.71,40265.0
2019-05-23 10-00,182.88,182.88,182.88,182.88,37210.0
2019-05-23 10-01,182.87,182.87,182.87,182.87,35660.0
2019-05-23 10-02,182.94,182.94,182.94,182.94,39511.0
2019-05-23 10-03,183.02,183.02,183.02,183.02,27980.0
2019-05-23 10-04,183.245,183.245,183.245,183.245,33041.0
2019-05-23 10-05,183.0417,183.0417,183.0417,183.0417,22904.0
2019-05-23 10-06,182.78,182.78,182.78,182.78,34804.0
2019-05-23 10-07,182.58,182.58,182.58,182.58,21184.0
2019-05-23 10-08,182.27,182.27,182.27,182.27,81294.0
2019-05-23 10-09,182.26,182.26,182.26,182.26,55763.0
2019-05-23 10-10,182.26,182.26,182.26,182.26,0.0
2019-05-23 10-11,182.1439,182.1439,182.1439,182.1439,124017.0
2019-05-23 10-12,182.1439,182.1439,182.1439,182.1439,0.0
2019-05-23 10-13,182.22,182.22,182.22,182.22,52125.0
2019-05-23 10-14,182.23,182.23,182.23,182.23,23677.0
2019-05-23 10-15,182.14,182.14,182.14,182.14,20915.0
2019-05-23 10-16,182.2,182.2,182.2,182.2,23518.0
2019-05-23 10-17,182.08,182.08,182.08,182.08,11878.0
2019-05-23 10-18,182.1,182.1,182.1,182.1,11394.0
2019-05-23 10-19,182.0125,182.0125,182.0125,182.0125,15605.0
2019-05-23 10-20,182.0125,182.0125,182.0125,182.0125,0.0
2019-05-23 10-21,182.235,182.235,182.235,182.235,59601.0
2019-05-23 10-22,182.13,182.13,182.13,182.13,10589.0
2019-05-23 10-23,181.945,181.945,181.945,181.945,18839.0
2019-05-23 10-24,182.0855,182.0855,182.0855,182.0855,9541.0
2019-05-23 10-25,182.43,182.43,182.43,182.43,19464.0
2019-05-23 10-26,182.115,182.115,182.115,182.115,31278.0
2019-05-23 10-27,182.115,182.115,182.115,182.115,0.0
2019-05-23 10-28,182.44,182.44,182.44,182.44,11221.0
2019-05-23 10-29,182.41,182.41,182.41,182.41,24721.0
2019-05-23 10-30,182.41,182.41,182.41,182.41,14911.0
2019-05-23 10-31,182.455,182.455,182.455,182.455,14954.0
2019-05-23 10-32,182.4682,182.4682,182.4682,182.4682,14460.0
2019-05-23 10-33,182.4682,182.4682,182.4682,182.4682,0.0
2019-05-23 10-34,182.51,182.51,182.51,182.51,37976.0
2019-05-23 10-35,182.8,182.8,182.8,182.8,37658.0
2019-05-23 10-36,182.74,182.74,182.74,182.74,30640.0
2019-05-23 10-37,182.74,182.74,182.74,182.74,0.0
2019-05-23 10-38,182.66,182.66,182.66,182.66,56811.0
2019-05-23 10-39,182.66,182.66,182.66,182.66,0.0
2019-05-23 10-40,182.92700000000002,182.92700000000002,182.92700000000002,182.92700000000002,78319.0
2019-05-23 10-41,182.86,182.86,182.86,182.86,61274.0
2019-05-23 10-42,182.83,182.83,182.83,182.83,24389.0
2019-05-23 10-43,182.96,182.96,182.96,182.96,9835.0
2019-05-23 10-44,183.12,183.12,183.12,183.12,33284.0
2019-05-23 10-45,182.8186,182.8186,182.8186,182.8186,26166.0
2019-05-23 10-46,183.01,183.01,183.01,183.01,11628.0
2019-05-23 10-47,182.92,182.92,182.92,182.92,26515.0
2019-05-23 10-48,182.78,182.78,182.78,182.78,17947.0
2019-05-23 10-49,182.78,182.78,182.78,182.78,0.0
2019-05-23 10-50,182.8745,182.8745,182.8745,182.8745,21279.0
2019-05-23 10-51,182.77,182.77,182.77,182.77,14589.0
2019-05-23 10-52,183.0,183.0,183.0,183.0,13062.0
2019-05-23 10-53,183.045,183.045,183.045,183.045,24817.0
2019-05-23 10-54,183.2168,183.2168,183.2168,183.2168,23884.0
2019-05-23 10-55,183.26,183.26,183.26,183.26,20678.0
2019-05-23 10-56,183.25,183.25,183.25,183.25,29313.0
2019-05-23 10-57,183.17,183.17,183.17,183.17,22020.0
2019-05-23 10-58,183.17,183.17,183.17,183.17,0.0
2019-05-23 10-59,183.13,183.13,183.13,183.13,29647.0
2019-05-23 11-00,183.05,183.05,183.05,183.05,12243.0
2019-05-23 11-01,182.97,182.97,182.97,182.97,14489.0
2019-05-23 11-02,182.65,182.65,182.65,182.65,18603.0
2019-05-23 11-03,182.79,182.79,182.79,182.79,36037.0
2019-05-23 11-04,182.79,182.79,182.79,182.79,0.0
2019-05-23 11-05,182.705,182.705,182.705,182.705,18641.0
2019-05-23 11-06,182.55,182.55,182.55,182.55,17470.0
2019-05-23 11-07,182.59,182.59,182.59,182.59,8269.0
2019-05-23 11-08,182.67,182.67,182.67,182.67,15041.0
2019-05-23 11-09,182.65,182.65,182.65,182.65,10626.0
2019-05-23 11-10,182.5,182.5,182.5,182.5,19372.0
2019-05-23 11-11,182.55,182.55,182.55,182.55,21684.0
2019-05-23 11-12,182.36,182.36,182.36,182.36,21385.0
2019-05-23 11-13,182.3,182.3,182.3,182.3,14293.0
2019-05-23 11-14,182.3,182.3,182.3,182.3,14509.0
2019-05-23 11-15,182.3,182.3,182.3,182.3,0.0
2019-05-23 11-16,182.33,182.33,182.33,182.33,22837.0
2019-05-23 11-17,182.5,182.5,182.5,182.5,10053.0
2019-05-23 11-18,182.49,182.49,182.49,182.49,9659.0
2019-05-23 11-19,182.49,182.49,182.49,182.49,0.0
2019-05-23 11-20,182.54,182.54,182.54,182.54,21291.0
2019-05-23 11-21,182.44,182.44,182.44,182.44,16877.0
2019-05-23 11-22,182.48,182.48,182.48,182.48,18351.0
