date,price
2019-05-20 12:25:00,183.19
2019-05-20 12:26:00,183.17
2019-05-20 12:27:00,183.0501
2019-05-20 12:28:00,183.0289
2019-05-20 12:29:00,182.91
2019-05-20 12:30:00,182.9556
2019-05-20 12:31:00,182.86
2019-05-20 12:32:00,182.96
2019-05-20 12:33:00,183.0088
2019-05-20 12:34:00,183.04
2019-05-20 12:35:00,183.1691
2019-05-20 12:36:00,183.1901
2019-05-20 12:37:00,183.27
2019-05-20 12:38:00,183.3
2019-05-20 12:39:00,183.29
2019-05-20 12:40:00,183.13
2019-05-20 12:41:00,183.0877
2019-05-20 12:42:00,183.1937
2019-05-20 12:43:00,183.12
2019-05-20 12:44:00,182.99
2019-05-20 12:45:00,183.0377
2019-05-20 12:46:00,183.05
2019-05-20 12:47:00,182.86
2019-05-20 12:48:00,182.915
2019-05-20 12:49:00,182.84
2019-05-20 12:50:00,182.86
2019-05-20 12:51:00,182.85
2019-05-20 12:52:00,182.84
2019-05-20 12:53:00,182.6813
2019-05-20 12:54:00,182.59
2019-05-20 12:55:00,182.645
2019-05-20 12:56:00,182.6295
2019-05-20 12:57:00,182.605
2019-05-20 12:58:00,182.6
2019-05-20 12:59:00,182.51
2019-05-20 13:00:00,182.5882
2019-05-20 13:01:00,182.4991
2019-05-20 13:02:00,182.47
2019-05-20 13:03:00,182.35
2019-05-20 13:04:00,182.3451
2019-05-20 13:05:00,182.3305
2019-05-20 13:06:00,182.48
2019-05-20 13:07:00,182.47
2019-05-20 13:08:00,182.5
2019-05-20 13:09:00,182.5
2019-05-20 13:10:00,182.5401
2019-05-20 13:11:00,182.65
2019-05-20 13:12:00,182.48
2019-05-20 13:13:00,182.5
2019-05-20 13:14:00,182.35
2019-05-20 13:15:00,182.51
2019-05-20 13:16:00,182.555
2019-05-20 13:17:00,182.62
2019-05-20 13:18:00,182.65
2019-05-20 13:19:00,182.69
2019-05-20 13:20:00,182.8
2019-05-20 13:21:00,182.78
2019-05-20 13:22:00,182.66
2019-05-20 13:23:00,182.66
2019-05-20 13:24:00,182.67
2019-05-20 13:25:00,182.59
2019-05-20 13:26:00,182.77
2019-05-20 13:27:00,182.86
2019-05-20 13:28:00,182.83
2019-05-20 13:29:00,182.88
2019-05-20 13:30:00,182.9
2019-05-20 13:31:00,182.95
2019-05-20 13:32:00,182.925
2019-05-20 13:33:00,182.89
2019-05-20 13:34:00,182.93
2019-05-20 13:35:00,182.9
2019-05-20 13:36:00,183.0
2019-05-20 13:37:00,183.03
2019-05-20 13:38:00,183.03
2019-05-20 13:39:00,183.08
2019-05-20 13:40:00,183.0
2019-05-20 13:41:00,183.05
2019-05-20 13:42:00,183.12
2019-05-20 13:43:00,183.05
2019-05-20 13:44:00,182.947
2019-05-20 13:45:00,182.947
2019-05-20 13:46:00,182.9
2019-05-20 13:47:00,182.9169
2019-05-20 13:48:00,183.0283
2019-05-20 13:49:00,182.9261
2019-05-20 13:50:00,182.9199
2019-05-20 13:51:00,182.885
2019-05-20 13:52:00,182.78
2019-05-20 13:53:00,182.775
2019-05-20 13:54:00,182.71
2019-05-20 13:55:00,182.71
2019-05-20 13:56:00,182.7174
2019-05-20 13:57:00,182.74
2019-05-20 13:58:00,182.665
2019-05-20 13:59:00,182.77
2019-05-20 14:00:00,182.8337
2019-05-20 14:01:00,182.8
2019-05-20 14:02:00,182.7
2019-05-20 14:03:00,182.69
2019-05-20 14:04:00,182.72
2019-05-20 14:05:00,182.6896
2019-05-20 14:06:00,182.84
2019-05-20 14:07:00,182.827
2019-05-20 14:08:00,182.73
2019-05-20 14:09:00,182.68
2019-05-20 14:10:00,182.68
2019-05-20 14:11:00,182.828
2019-05-20 14:12:00,182.95
2019-05-20 14:13:00,183.12
2019-05-20 14:14:00,182.93
2019-05-20 14:15:00,182.89
2019-05-20 14:16:00,182.89
2019-05-20 14:17:00,183.0304
2019-05-20 14:18:00,183.0714
2019-05-20 14:19:00,183.017
2019-05-20 14:20:00,182.9426
2019-05-20 14:21:00,183.04
2019-05-20 14:22:00,183.05
2019-05-20 14:23:00,182.98
2019-05-20 14:24:00,182.83
2019-05-20 14:25:00,182.94
2019-05-20 14:26:00,182.94
2019-05-20 14:27:00,183.02
2019-05-20 14:28:00,182.915
2019-05-20 14:29:00,182.91
2019-05-20 14:30:00,183.0
2019-05-20 14:31:00,183.09
2019-05-20 14:32:00,183.04
2019-05-20 14:33:00,182.96
2019-05-20 14:34:00,182.96
2019-05-20 14:35:00,182.93
2019-05-20 14:36:00,182.75799999999998
2019-05-20 14:37:00,182.75799999999998
2019-05-20 14:38:00,182.71
2019-05-20 14:39:00,182.66
2019-05-20 14:40:00,182.79
2019-05-20 14:41:00,182.7996
2019-05-20 14:42:00,182.83
2019-05-20 14:43:00,182.9
2019-05-20 14:44:00,182.94
2019-05-20 14:45:00,182.96
2019-05-20 14:46:00,183.01
2019-05-20 14:47:00,182.995
2019-05-20 14:48:00,182.995
2019-05-20 14:49:00,182.79
2019-05-20 14:50:00,182.77
2019-05-20 14:51:00,182.78
2019-05-20 14:52:00,182.78
2019-05-20 14:53:00,182.7
2019-05-20 14:54:00,182.62
2019-05-20 14:55:00,182.64
2019-05-20 14:56:00,182.63
2019-05-20 14:57:00,182.58
2019-05-20 14:58:00,182.54
2019-05-20 14:59:00,182.54
2019-05-20 15:00:00,182.5
2019-05-20 15:01:00,182.56
2019-05-20 15:02:00,182.4701
2019-05-20 15:03:00,182.4318
2019-05-20 15:04:00,182.39
2019-05-20 15:05:00,182.41
2019-05-20 15:06:00,182.41
2019-05-20 15:07:00,182.4301
2019-05-20 15:08:00,182.42
2019-05-20 15:09:00,182.41
2019-05-20 15:10:00,182.41
2019-05-20 15:11:00,182.26
2019-05-20 15:12:00,182.275
2019-05-20 15:13:00,182.275
2019-05-20 15:14:00,182.14
2019-05-20 15:15:00,182.02
2019-05-20 15:16:00,182.2276
2019-05-20 15:17:00,182.2927
2019-05-20 15:18:00,182.3599
2019-05-20 15:19:00,182.55
2019-05-20 15:20:00,182.55
2019-05-20 15:21:00,182.55
2019-05-20 15:22:00,182.645
2019-05-20 15:23:00,182.62
2019-05-20 15:24:00,182.71
2019-05-20 15:25:00,182.675
2019-05-20 15:26:00,182.7
2019-05-20 15:27:00,182.72
2019-05-20 15:28:00,182.78
2019-05-20 15:29:00,182.86
2019-05-20 15:30:00,182.86
2019-05-20 15:31:00,182.73
2019-05-20 15:32:00,182.83
2019-05-20 15:33:00,182.78
2019-05-20 15:34:00,182.84
2019-05-20 15:35:00,182.86
2019-05-20 15:36:00,183.03
2019-05-20 15:37:00,183.12
2019-05-20 15:38:00,183.11
2019-05-20 15:39:00,183.11
2019-05-20 15:40:00,183.18
2019-05-20 15:41:00,183.31
2019-05-20 15:42:00,183.31
2019-05-20 15:43:00,183.21
2019-05-20 15:44:00,183.21
2019-05-20 15:45:00,183.12
2019-05-20 15:46:00,183.12
2019-05-20 15:47:00,182.99
2019-05-20 15:48:00,182.99
2019-05-20 15:49:00,183.07
2019-05-20 15:50:00,182.91
2019-05-20 15:51:00,182.8085
2019-05-20 15:52:00,182.95
2019-05-20 15:53:00,182.9499
2019-05-20 15:54:00,182.9499
2019-05-20 15:55:00,182.97
2019-05-20 15:56:00,183.02
2019-05-20 15:57:00,183.0201
2019-05-20 15:58:00,183.0201
2019-05-20 15:59:00,182.915
2019-05-20 16:00:00,182.72
2019-05-21 09:30:00,184.53
2019-05-21 09:31:00,185.14
2019-05-21 09:32:00,185.3238
2019-05-21 09:33:00,185.55
2019-05-21 09:35:00,185.41
2019-05-21 09:36:00,185.4883
2019-05-21 09:37:00,185.105
2019-05-21 09:38:00,185.105
2019-05-21 09:39:00,185.08
2019-05-21 09:40:00,184.98
2019-05-21 09:41:00,184.753
2019-05-21 09:42:00,184.76
2019-05-21 09:43:00,184.6101
2019-05-21 09:44:00,184.6101
2019-05-21 09:45:00,184.8
2019-05-21 09:46:00,184.52
2019-05-21 09:47:00,184.52
2019-05-21 09:48:00,184.38
2019-05-21 09:49:00,184.19
2019-05-21 09:50:00,184.39
2019-05-21 09:51:00,184.2
2019-05-21 09:52:00,184.2
2019-05-21 09:53:00,184.2
2019-05-21 09:54:00,184.4927
2019-05-21 09:55:00,184.31
2019-05-21 09:56:00,184.35
2019-05-21 09:57:00,184.59
2019-05-21 09:58:00,184.59
2019-05-21 09:59:00,184.51
2019-05-21 10:00:00,184.25
2019-05-21 10:01:00,184.62
2019-05-21 10:02:00,184.62
2019-05-21 10:03:00,184.45
2019-05-21 10:04:00,184.56
2019-05-21 10:05:00,184.4297
2019-05-21 10:06:00,184.43
2019-05-21 10:07:00,184.43
2019-05-21 10:08:00,184.26
2019-05-21 10:09:00,184.26
2019-05-21 10:10:00,184.18
2019-05-21 10:11:00,184.14
2019-05-21 10:12:00,184.14
2019-05-21 10:13:00,184.02
2019-05-21 10:14:00,184.02
2019-05-21 10:15:00,183.97
2019-05-21 10:16:00,184.36
2019-05-21 10:17:00,184.315
2019-05-21 10:18:00,184.24
2019-05-21 10:19:00,184.24
2019-05-21 10:20:00,184.215
2019-05-21 10:21:00,184.215
2019-05-21 10:22:00,184.28
2019-05-21 10:23:00,184.45
2019-05-21 10:24:00,184.23
2019-05-21 10:25:00,184.2609
2019-05-21 10:26:00,184.2609
2019-05-21 10:27:00,184.05900000000003
2019-05-21 10:28:00,184.06
2019-05-21 10:29:00,184.019
2019-05-21 10:30:00,184.25
2019-05-21 10:31:00,184.1
2019-05-21 10:32:00,184.03
2019-05-21 10:33:00,184.2901
2019-05-21 10:34:00,184.2901
2019-05-21 10:35:00,184.36
2019-05-21 10:36:00,184.38
2019-05-21 10:37:00,184.38
2019-05-21 10:38:00,184.533
2019-05-21 10:39:00,184.485
2019-05-21 10:40:00,184.4538
2019-05-21 10:41:00,184.4538
2019-05-21 10:42:00,184.53
2019-05-21 10:43:00,184.6
2019-05-21 10:44:00,184.7543
2019-05-21 10:45:00,184.83
2019-05-21 10:46:00,184.85
2019-05-21 10:47:00,184.61
2019-05-21 10:48:00,184.62
2019-05-21 10:49:00,184.5251
2019-05-21 10:50:00,184.5251
2019-05-21 10:51:00,184.5325
2019-05-21 10:52:00,184.7304
2019-05-21 10:53:00,184.7304
2019-05-21 10:54:00,184.7
2019-05-21 10:55:00,184.73
2019-05-21 10:56:00,184.73
2019-05-21 10:57:00,184.72
2019-05-21 10:58:00,184.72
2019-05-21 10:59:00,184.6
2019-05-21 11:00:00,184.73
2019-05-21 11:01:00,184.57
2019-05-21 11:02:00,184.57
2019-05-21 11:03:00,184.52
2019-05-21 11:04:00,184.52
2019-05-21 11:05:00,184.45
2019-05-21 11:06:00,184.6
2019-05-21 11:07:00,184.67
2019-05-21 11:08:00,184.53
2019-05-21 11:09:00,184.53
2019-05-21 11:10:00,184.66
2019-05-21 11:11:00,184.63
2019-05-21 11:12:00,184.63
2019-05-21 11:13:00,184.72
2019-05-21 11:14:00,184.71
2019-05-21 11:15:00,184.79
2019-05-21 11:16:00,184.79
2019-05-21 11:17:00,184.78
2019-05-21 11:18:00,184.77
2019-05-21 11:19:00,184.79
2019-05-21 11:20:00,184.63
2019-05-21 11:21:00,184.532
2019-05-21 11:22:00,184.59
2019-05-21 11:23:00,184.71
2019-05-21 11:24:00,184.68
2019-05-21 11:25:00,184.68
2019-05-21 11:26:00,184.79
2019-05-21 11:27:00,184.77
2019-05-21 11:28:00,184.94
2019-05-21 11:29:00,184.94
2019-05-21 11:30:00,185.07
2019-05-21 11:31:00,184.97
2019-05-21 11:32:00,185.06
2019-05-21 11:33:00,185.06
2019-05-21 11:34:00,185.05
2019-05-21 11:35:00,184.89
2019-05-21 11:36:00,185.0456
2019-05-21 11:37:00,185.0456
2019-05-21 11:38:00,185.1501
2019-05-21 11:39:00,185.1501
2019-05-21 11:40:00,185.2362
2019-05-21 11:41:00,185.155
2019-05-21 11:42:00,185.32
2019-05-21 11:43:00,185.32
2019-05-21 11:44:00,185.4
2019-05-21 11:45:00,185.43
2019-05-21 11:46:00,185.4108
2019-05-21 11:47:00,185.4108
2019-05-21 11:48:00,185.38
2019-05-21 11:49:00,185.245
2019-05-21 11:50:00,185.165
2019-05-21 11:51:00,185.165
2019-05-21 11:52:00,184.95
2019-05-21 11:53:00,184.85
2019-05-21 11:54:00,184.85
2019-05-21 11:55:00,184.91
2019-05-21 11:56:00,185.1306
2019-05-21 11:57:00,185.22
2019-05-21 11:58:00,185.14
2019-05-21 11:59:00,185.14
2019-05-21 12:00:00,185.16
2019-05-21 12:01:00,185.19
2019-05-21 12:02:00,185.47
2019-05-21 12:03:00,185.47
2019-05-21 12:04:00,185.274
2019-05-21 12:05:00,185.42
2019-05-21 12:06:00,185.36
2019-05-21 12:07:00,185.42
2019-05-21 12:08:00,185.385
2019-05-21 12:09:00,185.385
2019-05-21 12:10:00,185.35
2019-05-21 12:11:00,185.335
2019-05-21 12:12:00,185.335
2019-05-21 12:13:00,185.5545
2019-05-21 12:14:00,185.41
2019-05-21 12:15:00,185.41
2019-05-21 12:16:00,185.43
2019-05-21 12:17:00,185.39
2019-05-21 12:18:00,185.34
2019-05-21 12:19:00,185.36
2019-05-21 12:20:00,185.44
2019-05-21 12:21:00,185.45
2019-05-21 12:22:00,185.45
2019-05-21 12:23:00,185.58
2019-05-21 12:24:00,185.4623
2019-05-21 12:25:00,185.283
2019-05-21 12:26:00,185.41
2019-05-21 12:27:00,185.415
2019-05-21 12:28:00,185.42
2019-05-21 12:29:00,185.31
2019-05-21 12:30:00,185.33
2019-05-21 12:31:00,185.21
2019-05-21 12:32:00,185.21
2019-05-21 12:33:00,185.26
2019-05-21 12:34:00,185.26
2019-05-21 12:35:00,185.15
2019-05-21 12:36:00,185.03
2019-05-21 12:37:00,185.0196
2019-05-21 12:38:00,185.0196
2019-05-21 12:39:00,184.93
2019-05-21 12:40:00,184.96
2019-05-21 12:41:00,185.07
2019-05-21 12:42:00,185.09
2019-05-21 12:43:00,185.05
2019-05-21 12:44:00,185.11
2019-05-21 12:45:00,185.1
2019-05-21 12:46:00,185.1
2019-05-21 12:47:00,185.0568
2019-05-21 12:48:00,184.975
2019-05-21 12:49:00,184.975
2019-05-21 12:50:00,185.1
2019-05-21 12:51:00,185.14
2019-05-21 12:52:00,185.13
2019-05-21 12:53:00,185.13
2019-05-21 12:54:00,185.125
2019-05-21 12:55:00,185.13
2019-05-21 12:56:00,185.06
2019-05-21 12:57:00,185.1266
2019-05-21 12:58:00,185.1118
2019-05-21 12:59:00,185.04
2019-05-21 13:00:00,185.08
2019-05-21 13:01:00,185.08
2019-05-21 13:02:00,185.115
2019-05-21 13:03:00,185.18
2019-05-21 13:04:00,185.2164
2019-05-21 13:05:00,185.19
2019-05-21 13:06:00,185.19
2019-05-21 13:07:00,185.095
2019-05-21 13:08:00,185.14
2019-05-21 13:09:00,185.09
2019-05-21 13:10:00,185.1041
2019-05-21 13:11:00,185.1015
2019-05-21 13:12:00,185.17
2019-05-21 13:13:00,185.17
2019-05-21 13:14:00,185.24
2019-05-21 13:15:00,185.24
2019-05-21 13:16:00,185.07
2019-05-21 13:17:00,185.13
2019-05-21 13:18:00,185.14
2019-05-21 13:19:00,185.14
2019-05-21 13:20:00,185.08
2019-05-21 13:21:00,185.19
2019-05-21 13:22:00,185.17
2019-05-21 13:23:00,185.24
2019-05-21 13:24:00,185.18
2019-05-21 13:25:00,185.18
2019-05-21 13:26:00,185.16
2019-05-21 13:27:00,185.17
2019-05-21 13:28:00,185.07
2019-05-21 13:29:00,185.03
2019-05-21 13:30:00,185.03
2019-05-21 13:31:00,185.01
2019-05-21 13:32:00,185.07
2019-05-21 13:33:00,185.08
2019-05-21 13:34:00,185.08
2019-05-21 13:35:00,185.0417
2019-05-21 13:36:00,185.02
2019-05-21 13:37:00,185.02
2019-05-21 13:38:00,185.08
2019-05-21 13:39:00,185.125
2019-05-21 13:40:00,185.02
2019-05-21 13:41:00,185.0318
2019-05-21 13:42:00,185.02
2019-05-21 13:43:00,185.06
2019-05-21 13:44:00,185.0416
2019-05-21 13:45:00,185.035
2019-05-21 13:46:00,185.035
2019-05-21 13:47:00,185.02
2019-05-21 13:48:00,185.16
2019-05-21 13:49:00,185.15
2019-05-21 13:50:00,185.1878
2019-05-21 13:51:00,185.18
2019-05-21 13:52:00,185.25
2019-05-21 13:53:00,185.26
2019-05-21 13:54:00,185.2396
2019-05-21 13:55:00,185.18
2019-05-21 13:56:00,185.2173
2019-05-21 13:57:00,185.229
2019-05-21 13:58:00,185.19
2019-05-21 13:59:00,185.33
2019-05-21 14:00:00,185.3
2019-05-21 14:01:00,185.34
2019-05-21 14:02:00,185.27
2019-05-21 14:03:00,185.33
2019-05-21 14:04:00,185.2841
2019-05-21 14:05:00,185.2841
2019-05-21 14:06:00,185.28
2019-05-21 14:07:00,185.3
2019-05-21 14:08:00,185.3
2019-05-21 14:09:00,185.3
2019-05-21 14:10:00,185.17
2019-05-21 14:11:00,185.24
2019-05-21 14:12:00,185.1417
2019-05-21 14:13:00,185.1417
2019-05-21 14:14:00,185.01
2019-05-21 14:15:00,185.09
2019-05-21 14:16:00,185.09
2019-05-21 14:17:00,185.1
2019-05-21 14:18:00,185.22
2019-05-21 14:19:00,185.11
2019-05-21 14:20:00,185.04
2019-05-21 14:21:00,185.04
2019-05-21 14:22:00,185.04
2019-05-21 14:23:00,185.13
2019-05-21 14:24:00,185.13
2019-05-21 14:25:00,185.06
2019-05-21 14:26:00,185.04
2019-05-21 14:27:00,185.15
2019-05-21 14:28:00,185.15
2019-05-21 14:29:00,185.29
2019-05-21 14:30:00,185.263
2019-05-21 14:31:00,185.2058
2019-05-21 14:32:00,185.2058
2019-05-21 14:33:00,185.23
2019-05-21 14:34:00,185.235
2019-05-21 14:35:00,185.1414
2019-05-21 14:36:00,185.11
2019-05-21 14:37:00,185.0
2019-05-21 14:38:00,185.0
2019-05-21 14:39:00,185.0
2019-05-21 14:40:00,185.1
2019-05-21 14:41:00,185.1
2019-05-21 14:42:00,185.1
2019-05-21 14:43:00,185.06
2019-05-21 14:44:00,185.11
2019-05-21 14:45:00,185.0944
2019-05-21 14:46:00,185.05
2019-05-21 14:47:00,185.11
2019-05-21 14:48:00,184.975
2019-05-21 14:49:00,184.91
2019-05-21 14:50:00,184.9777
2019-05-21 14:51:00,184.9777
2019-05-21 14:52:00,184.9065
2019-05-21 14:53:00,184.9065
2019-05-21 14:54:00,184.75
2019-05-21 14:55:00,184.73
2019-05-21 14:56:00,184.66
2019-05-21 14:57:00,184.7228
2019-05-21 14:58:00,184.68
2019-05-21 14:59:00,184.68
2019-05-21 15:00:00,184.62
2019-05-21 15:01:00,184.62
2019-05-21 15:02:00,184.64
2019-05-21 15:03:00,184.69
2019-05-21 15:04:00,184.7607
2019-05-21 15:05:00,184.84
2019-05-21 15:06:00,184.83
2019-05-21 15:07:00,184.9
2019-05-21 15:08:00,184.86
2019-05-21 15:09:00,184.89
2019-05-21 15:10:00,184.89
2019-05-21 15:11:00,184.9
2019-05-21 15:12:00,184.9
2019-05-21 15:13:00,184.9
2019-05-21 15:14:00,184.9
2019-05-21 15:15:00,184.91
2019-05-21 15:16:00,184.83
2019-05-21 15:17:00,184.7458
2019-05-21 15:18:00,184.7458
2019-05-21 15:19:00,184.735
2019-05-21 15:20:00,184.8696
2019-05-21 15:21:00,184.9
2019-05-21 15:22:00,184.81
2019-05-21 15:23:00,184.78
2019-05-21 15:24:00,184.92
2019-05-21 15:25:00,184.92
2019-05-21 15:26:00,184.95
2019-05-21 15:27:00,184.95
2019-05-21 15:28:00,184.91
2019-05-21 15:29:00,184.91
2019-05-21 15:30:00,184.95
2019-05-21 15:31:00,185.041
2019-05-21 15:32:00,185.04
2019-05-21 15:33:00,184.98
2019-05-21 15:34:00,185.04
2019-05-21 15:35:00,184.99
2019-05-21 15:36:00,185.0
2019-05-21 15:37:00,184.99
2019-05-21 15:38:00,184.89
2019-05-21 15:39:00,184.89
2019-05-21 15:40:00,184.915
2019-05-21 15:41:00,184.89
2019-05-21 15:42:00,184.89
2019-05-21 15:43:00,184.81
2019-05-21 15:44:00,184.83
2019-05-21 15:45:00,184.8346
2019-05-21 15:46:00,184.8402
2019-05-21 15:47:00,184.8402
2019-05-21 15:48:00,184.83
2019-05-21 15:49:00,184.805
2019-05-21 15:50:00,184.77
2019-05-21 15:51:00,184.775
2019-05-21 15:52:00,184.6955
2019-05-21 15:53:00,184.68
2019-05-21 15:54:00,184.96
2019-05-21 15:55:00,184.98
2019-05-21 15:56:00,184.89
2019-05-21 15:57:00,184.89
2019-05-21 15:58:00,184.933
2019-05-21 15:59:00,184.84
2019-05-21 16:00:00,184.82
2019-05-22 09:30:00,184.81
2019-05-22 09:31:00,184.012
2019-05-22 09:32:00,184.58
2019-05-22 09:33:00,185.08
2019-05-22 09:34:00,185.25
2019-05-22 09:35:00,185.59
2019-05-22 09:36:00,185.43
2019-05-22 09:38:00,185.0844
2019-05-22 09:39:00,185.4654
2019-05-22 09:40:00,185.5301
2019-05-22 09:41:00,185.55
2019-05-22 09:42:00,185.55
2019-05-22 09:43:00,185.45
2019-05-22 09:44:00,185.31
2019-05-22 09:45:00,185.44
2019-05-22 09:46:00,185.27
2019-05-22 09:47:00,185.19
2019-05-22 09:48:00,185.365
2019-05-22 09:49:00,185.365
2019-05-22 09:50:00,185.15
2019-05-22 09:51:00,185.15
2019-05-22 09:52:00,185.02
2019-05-22 09:53:00,185.16
2019-05-22 09:54:00,185.12
2019-05-22 09:55:00,185.52
2019-05-22 09:56:00,185.52
2019-05-22 09:57:00,185.39
2019-05-22 09:58:00,185.39
2019-05-22 09:59:00,185.53
2019-05-22 10:00:00,185.53
2019-05-22 10:01:00,185.8
2019-05-22 10:02:00,185.85
2019-05-22 10:03:00,185.85
2019-05-22 10:04:00,185.71
2019-05-22 10:05:00,185.71
2019-05-22 10:06:00,185.5201
2019-05-22 10:07:00,185.79
2019-05-22 10:08:00,185.7064
2019-05-22 10:09:00,185.78
2019-05-22 10:10:00,185.86
2019-05-22 10:11:00,185.7725
2019-05-22 10:12:00,185.7725
2019-05-22 10:13:00,185.61
2019-05-22 10:14:00,185.57
2019-05-22 10:15:00,185.76
2019-05-22 10:16:00,186.13
2019-05-22 10:17:00,186.16
2019-05-22 10:18:00,186.113
2019-05-22 10:19:00,186.08
2019-05-22 10:20:00,186.08
2019-05-22 10:21:00,186.14
2019-05-22 10:22:00,186.14
2019-05-22 10:23:00,186.03
2019-05-22 10:24:00,186.34
2019-05-22 10:25:00,186.4
2019-05-22 10:26:00,186.4
2019-05-22 10:27:00,186.335
2019-05-22 10:28:00,186.335
2019-05-22 10:29:00,186.53
2019-05-22 10:30:00,186.51
2019-05-22 10:31:00,186.51
2019-05-22 10:32:00,186.52
2019-05-22 10:33:00,186.365
2019-05-22 10:34:00,186.25
2019-05-22 10:35:00,186.21
2019-05-22 10:36:00,186.21
2019-05-22 10:37:00,186.14
2019-05-22 10:38:00,185.94
2019-05-22 10:39:00,185.98
2019-05-22 10:40:00,186.045
2019-05-22 10:41:00,185.8193
2019-05-22 10:42:00,186.045
2019-05-22 10:43:00,186.045
2019-05-22 10:44:00,186.0301
2019-05-22 10:45:00,186.0301
2019-05-22 10:46:00,185.945
2019-05-22 10:47:00,185.945
2019-05-22 10:48:00,186.139
2019-05-22 10:49:00,186.22
2019-05-22 10:50:00,186.2
2019-05-22 10:51:00,186.23
2019-05-22 10:52:00,186.23
2019-05-22 10:53:00,186.105
2019-05-22 10:54:00,186.11
2019-05-22 10:55:00,186.02200000000002
2019-05-22 10:56:00,185.775
2019-05-22 10:57:00,185.775
2019-05-22 10:58:00,185.69
2019-05-22 10:59:00,185.72
2019-05-22 11:00:00,185.84
2019-05-22 11:01:00,185.84
2019-05-22 11:02:00,185.41
2019-05-22 11:03:00,185.46
2019-05-22 11:04:00,185.33
2019-05-22 11:05:00,185.31400000000002
2019-05-22 11:06:00,185.31400000000002
2019-05-22 11:07:00,185.36
2019-05-22 11:08:00,185.455
2019-05-22 11:09:00,185.4137
2019-05-22 11:10:00,185.33700000000002
2019-05-22 11:11:00,185.33700000000002
2019-05-22 11:12:00,185.49
2019-05-22 11:13:00,185.4868
2019-05-22 11:14:00,185.4868
2019-05-22 11:15:00,185.48
2019-05-22 11:16:00,185.48
2019-05-22 11:17:00,185.66
2019-05-22 11:18:00,185.68
2019-05-22 11:19:00,185.87
2019-05-22 11:20:00,185.88
2019-05-22 11:21:00,185.795
2019-05-22 11:22:00,185.81
2019-05-22 11:23:00,185.82
2019-05-22 11:24:00,185.74
2019-05-22 11:25:00,185.66
2019-05-22 11:26:00,185.66
2019-05-22 11:27:00,185.62
2019-05-22 11:28:00,185.6941
2019-05-22 11:29:00,185.6941
2019-05-22 11:30:00,186.04
2019-05-22 11:31:00,186.085
2019-05-22 11:32:00,186.0567
2019-05-22 11:33:00,186.0567
2019-05-22 11:34:00,185.9
2019-05-22 11:35:00,185.98
2019-05-22 11:36:00,185.91
2019-05-22 11:37:00,185.93
2019-05-22 11:38:00,185.93
2019-05-22 11:39:00,185.7497
2019-05-22 11:40:00,185.63
2019-05-22 11:41:00,185.56
2019-05-22 11:42:00,185.6
2019-05-22 11:43:00,185.77
2019-05-22 11:44:00,185.66
2019-05-22 11:45:00,185.66
2019-05-22 11:46:00,185.64
2019-05-22 11:47:00,185.64
2019-05-22 11:48:00,185.58
2019-05-22 11:49:00,185.58
2019-05-22 11:50:00,185.64
2019-05-22 11:51:00,185.61
2019-05-22 11:52:00,185.445
2019-05-22 11:53:00,185.47
2019-05-22 11:54:00,185.47
2019-05-22 11:55:00,185.453
2019-05-22 11:56:00,185.4539
2019-05-22 11:57:00,185.4539
2019-05-22 11:58:00,185.545
2019-05-22 11:59:00,185.6349
2019-05-22 12:00:00,185.595
2019-05-22 12:01:00,185.47
2019-05-22 12:02:00,185.47
2019-05-22 12:03:00,185.42
2019-05-22 12:04:00,185.45
2019-05-22 12:05:00,185.45
2019-05-22 12:06:00,185.28
2019-05-22 12:07:00,185.28
2019-05-22 12:08:00,185.41
2019-05-22 12:09:00,185.41
2019-05-22 12:10:00,185.55
2019-05-22 12:11:00,185.55
2019-05-22 12:12:00,185.4925
2019-05-22 12:13:00,185.4076
2019-05-22 12:14:00,185.51
2019-05-22 12:15:00,185.63
2019-05-22 12:16:00,185.63
2019-05-22 12:17:00,185.7716
2019-05-22 12:18:00,185.7412
2019-05-22 12:19:00,185.7
2019-05-22 12:20:00,185.77
2019-05-22 12:21:00,185.77
2019-05-22 12:22:00,185.68
2019-05-22 12:23:00,185.68
2019-05-22 12:24:00,185.6899
2019-05-22 12:25:00,185.75
2019-05-22 12:26:00,185.66
2019-05-22 12:27:00,185.72
2019-05-22 12:28:00,185.65
2019-05-22 12:29:00,185.65
2019-05-22 12:30:00,185.56
2019-05-22 12:31:00,185.575
2019-05-22 12:32:00,185.575
2019-05-22 12:33:00,185.3463
2019-05-22 12:34:00,185.44
2019-05-22 12:35:00,185.44
2019-05-22 12:36:00,185.51
2019-05-22 12:37:00,185.35
2019-05-22 12:38:00,185.365
2019-05-22 12:39:00,185.4
2019-05-22 12:40:00,185.36
2019-05-22 12:41:00,185.4564
2019-05-22 12:42:00,185.33
2019-05-22 12:43:00,185.3
2019-05-22 12:44:00,185.3
2019-05-22 12:45:00,185.27
2019-05-22 12:46:00,185.22299999999998
2019-05-22 12:47:00,185.22299999999998
2019-05-22 12:48:00,185.28
2019-05-22 12:49:00,185.3412
2019-05-22 12:50:00,185.35
2019-05-22 12:51:00,185.35
2019-05-22 12:52:00,185.32
2019-05-22 12:53:00,185.32
2019-05-22 12:54:00,185.37
2019-05-22 12:55:00,185.33
2019-05-22 12:56:00,185.32
2019-05-22 12:57:00,185.3701
