alert,felt,mag,magType,place,time,title,tsunami,type,parsed_place
,,-0.68,ml,"40km ENE of Adak, Alaska",1538070542100,"M -0.7 - 40km ENE of Adak, Alaska",0,earthquake,Alaska
,,1.7,ml,"29km WSW of Tanaga Volcano, Alaska",1538069805464,"M 1.7 - 29km WSW of Tanaga Volcano, Alaska",0,earthquake,Alaska
,,2.01,ml,"9km WNW of Lincoln, Montana",1538069704180,"M 2.0 - 9km WNW of Lincoln, Montana",0,earthquake,Montana
,1.0,4.4,mb,"7km SSW of Puerto Madero, Mexico",1538069533920,"M 4.4 - 7km SSW of Puerto Madero, Mexico",0,earthquake,Mexico
,,2.32,md,"15km WSW of Puerto Real, Puerto Rico",1538069476070,"M 2.3 - 15km WSW of Puerto Real, Puerto Rico",0,earthquake,Puerto Rico
,,1.57,ml,"14km NE of Ojai, CA",1538069469330,"M 1.6 - 14km NE of Ojai, CA",0,earthquake,California
,,1.72,md,"5km SE of Pahala, Hawaii",1538069305160,"M 1.7 - 5km SE of Pahala, Hawaii",0,earthquake,Hawaii
,,1.22,md,"15km E of Seven Trees, CA",1538069223690,"M 1.2 - 15km E of Seven Trees, CA",0,earthquake,California
,,1.15,md,"38km NE of Covelo, CA",1538069169150,"M 1.2 - 38km NE of Covelo, CA",0,earthquake,California
,1.0,0.41,ml,"10km NE of Aguanga, CA",1538069090550,"M 0.4 - 10km NE of Aguanga, CA",0,earthquake,California
,,1.9,ml,"28km SW of Tanaga Volcano, Alaska",1538068845640,"M 1.9 - 28km SW of Tanaga Volcano, Alaska",0,earthquake,Alaska
,,2.9,ml,"27km SW of Tanaga Volcano, Alaska",1538068475969,"M 2.9 - 27km SW of Tanaga Volcano, Alaska",0,earthquake,Alaska
,,1.3,md,"3km NNW of Pinnacles, CA",1538068460780,"M 1.3 - 3km NNW of Pinnacles, CA",0,earthquake,California
,,0.9,ml,"156km NNE of Cape Yakataga, Alaska",1538068448746,"M 0.9 - 156km NNE of Cape Yakataga, Alaska",0,earthquake,Alaska
,,2.9,ml,"97km WSW of Amatignak Island, Alaska",1538068381861,"M 2.9 - 97km WSW of Amatignak Island, Alaska",0,earthquake,Alaska
,,2.0,ml,"57km W of Larsen Bay, Alaska",1538068346399,"M 2.0 - 57km W of Larsen Bay, Alaska",0,earthquake,Alaska
,,1.13,md,"3km NNW of Pinnacles, CA",1538068276050,"M 1.1 - 3km NNW of Pinnacles, CA",0,earthquake,California
,,2.8,ml,"113km SSE of False Pass, Alaska",1538068194742,"M 2.8 - 113km SSE of False Pass, Alaska",0,earthquake,Alaska
,,1.5,ml,"80km SSW of Kaktovik, Alaska",1538067813603,"M 1.5 - 80km SSW of Kaktovik, Alaska",0,earthquake,Alaska
,,1.2,ml,"70km NE of Whittier, Alaska",1538067797176,"M 1.2 Ice Quake - 70km NE of Whittier, Alaska",0,ice quake,Alaska
,,1.4,ml,"83km S of Kaktovik, Alaska",1538067598147,"M 1.4 - 83km S of Kaktovik, Alaska",0,earthquake,Alaska
,,0.02,ml,"10km NE of Aguanga, CA",1538067117790,"M 0.0 - 10km NE of Aguanga, CA",0,earthquake,California
,,1.6,ml,"80km SSW of Kaktovik, Alaska",1538067080952,"M 1.6 - 80km SSW of Kaktovik, Alaska",0,earthquake,Alaska
,,1.02,ml,"14km N of Cabazon, CA",1538066948180,"M 1.0 - 14km N of Cabazon, CA",0,earthquake,California
,,0.52,ml,"19km N of Borrego Springs, CA",1538066939250,"M 0.5 - 19km N of Borrego Springs, CA",0,earthquake,California
,,4.3,mb,"129km ESE of Iquique, Chile",1538066879970,"M 4.3 - 129km ESE of Iquique, Chile",0,earthquake,Chile
,,1.11,ml,"27km NW of Lima, Montana",1538066645960,"M 1.1 - 27km NW of Lima, Montana",0,earthquake,Montana
,,1.0,ml,"27km WSW of Truckee, California",1538066541994,"M 1.0 - 27km WSW of Truckee, California",0,earthquake,California
,,0.9,ml,"3km ESE of Lake Henshaw, CA",1538066518420,"M 0.9 - 3km ESE of Lake Henshaw, CA",0,earthquake,California
,,1.49,md,"6km E of Atascadero, CA",1538066510830,"M 1.5 Quarry Blast - 6km E of Atascadero, CA",0,quarry blast,California
,,3.6,ml,Gulf of Alaska,1538066284040,M 3.6 - Gulf of Alaska,0,earthquake,Alaska
,1.0,3.3,ml,"9km SSE of Villa Vasquez, Dominican Republic",1538066104600,"M 3.3 - 9km SSE of Villa Vasquez, Dominican Republic",0,earthquake,Dominican Republic
,,1.3,ml,"114km NNW of Arctic Village, Alaska",1538066099259,"M 1.3 - 114km NNW of Arctic Village, Alaska",0,earthquake,Alaska
,,0.85,md,"11km E of Providence, Utah",1538065669740,"M 0.9 - 11km E of Providence, Utah",0,earthquake,Utah
,,1.34,md,"21km SSW of New Idria, CA",1538065571560,"M 1.3 - 21km SSW of New Idria, CA",0,earthquake,California
,,2.1,ml,"63km NNE of Yakutat, Alaska",1538065486450,"M 2.1 - 63km NNE of Yakutat, Alaska",0,earthquake,Alaska
,,4.9,mb,"194km W of Ile Hunter, New Caledonia",1538065400600,"M 4.9 - 194km W of Ile Hunter, New Caledonia",0,earthquake,New Caledonia
,,2.2,ml,"103km S of Seward, Alaska",1538065067314,"M 2.2 - 103km S of Seward, Alaska",0,earthquake,Alaska
,1.0,1.33,ml,"5km N of Lake Elsinore, CA",1538064713740,"M 1.3 Quarry Blast - 5km N of Lake Elsinore, CA",0,quarry blast,California
,,1.2,ml,"129km NW of Arctic Village, Alaska",1538064664968,"M 1.2 - 129km NW of Arctic Village, Alaska",0,earthquake,Alaska
,,0.65,ml,"4km NNW of Valle Vista, CA",1538064484970,"M 0.7 - 4km NNW of Valle Vista, CA",0,earthquake,California
,,0.9,ml,"23km N of Yucca Valley, CA",1538064095300,"M 0.9 - 23km N of Yucca Valley, CA",0,earthquake,California
,,2.8,ml,"92km NW of Sand Point, Alaska",1538063982397,"M 2.8 - 92km NW of Sand Point, Alaska",0,earthquake,Alaska
,,0.42,ml,"5km ENE of Driggs, Idaho",1538063773210,"M 0.4 - 5km ENE of Driggs, Idaho",0,earthquake,Idaho
,,5.2,mww,"91km WNW of Panguna, Papua New Guinea",1538063612790,"M 5.2 - 91km WNW of Panguna, Papua New Guinea",1,earthquake,Papua New Guinea
,,0.92,ml,"6km WSW of Palomar Observatory, CA",1538063498770,"M 0.9 - 6km WSW of Palomar Observatory, CA",0,earthquake,California
,,0.61,ml,"6km WSW of Palomar Observatory, CA",1538063452510,"M 0.6 - 6km WSW of Palomar Observatory, CA",0,earthquake,California
,,1.4,ml,"94km NNW of Arctic Village, Alaska",1538063282990,"M 1.4 - 94km NNW of Arctic Village, Alaska",0,earthquake,Alaska
,,2.0,ml,"29km SW of Tanaga Volcano, Alaska",1538062788915,"M 2.0 - 29km SW of Tanaga Volcano, Alaska",0,earthquake,Alaska
,,0.27,md,"10km ENE of Mammoth Lakes, CA",1538062456660,"M 0.3 - 10km ENE of Mammoth Lakes, CA",0,earthquake,California
,,0.0,ml,"62km WNW of Beatty, Nevada",1538062298567,"M 0.0 - 62km WNW of Beatty, Nevada",0,earthquake,Nevada
,,0.54,md,"11km ENE of Mammoth Lakes, CA",1538062273610,"M 0.5 - 11km ENE of Mammoth Lakes, CA",0,earthquake,California
,,0.41,ml,"10km NE of Aguanga, CA",1538062045020,"M 0.4 - 10km NE of Aguanga, CA",0,earthquake,California
,,2.2,ml,"73km E of Akutan, Alaska",1538062021187,"M 2.2 - 73km E of Akutan, Alaska",0,earthquake,Alaska
,,0.44,ml,"11km ENE of Aguanga, CA",1538061766980,"M 0.4 - 11km ENE of Aguanga, CA",0,earthquake,California
,,3.3,ml,"267km SE of Kodiak, Alaska",1538061544785,"M 3.3 - 267km SE of Kodiak, Alaska",0,earthquake,Alaska
,,4.2,mb,"18km SW of Great Swan Island, Honduras",1538061280620,"M 4.2 - 18km SW of Great Swan Island, Honduras",0,earthquake,Honduras
,,1.6,ml,"41km SW of Adak, Alaska",1538061093281,"M 1.6 - 41km SW of Adak, Alaska",0,earthquake,Alaska
,,3.2,ml,"128km NNW of Arctic Village, Alaska",1538060832683,"M 3.2 - 128km NNW of Arctic Village, Alaska",0,earthquake,Alaska
,,2.39,md,"10km NW of Puerto Real, Puerto Rico",1538060546150,"M 2.4 - 10km NW of Puerto Real, Puerto Rico",0,earthquake,Puerto Rico
,,2.02,ml,"5km SSE of Poulsbo, Washington",1538060196260,"M 2.0 - 5km SSE of Poulsbo, Washington",0,earthquake,Washington
,,0.97,ml,"7km SSW of Morongo Valley, CA",1538060079750,"M 1.0 - 7km SSW of Morongo Valley, CA",0,earthquake,California
,,1.06,ml,"7km SSW of Morongo Valley, CA",1538060060310,"M 1.1 - 7km SSW of Morongo Valley, CA",0,earthquake,California
,,0.91,md,"11km ENE of Mammoth Lakes, CA",1538059977830,"M 0.9 - 11km ENE of Mammoth Lakes, CA",0,earthquake,California
,,0.9,ml,"7km SSW of Morongo Valley, CA",1538059975460,"M 0.9 - 7km SSW of Morongo Valley, CA",0,earthquake,California
,,1.47,ml,"5km NE of Cabazon, CA",1538059871440,"M 1.5 - 5km NE of Cabazon, CA",0,earthquake,California
,,3.34,md,"110km NNE of Punta Cana, Dominican Republic",1538058720450,"M 3.3 - 110km NNE of Punta Cana, Dominican Republic",0,earthquake,Dominican Republic
,,0.9,ml,"29km SW of Hawthorne, Nevada",1538058548003,"M 0.9 - 29km SW of Hawthorne, Nevada",0,earthquake,Nevada
,,-0.15,md,"15km NNE of Mineral, CA",1538058452440,"M -0.2 - 15km NNE of Mineral, CA",0,earthquake,California
,,3.2,md,"97km NNE of Punta Cana, Dominican Republic",1538058367220,"M 3.2 - 97km NNE of Punta Cana, Dominican Republic",0,earthquake,Dominican Republic
,,1.5,ml,"95km NNW of Arctic Village, Alaska",1538058343850,"M 1.5 - 95km NNW of Arctic Village, Alaska",0,earthquake,Alaska
,,0.44,ml,"9km NE of Aguanga, CA",1538058261950,"M 0.4 - 9km NE of Aguanga, CA",0,earthquake,California
,,1.1,ml,"8km NE of Aguanga, CA",1538058135320,"M 1.1 - 8km NE of Aguanga, CA",0,earthquake,California
,,0.67,ml,"94km SE of King Salmon, Alaska",1538057974580,"M 0.7 - 94km SE of King Salmon, Alaska",0,earthquake,Alaska
,,1.7,ml,"113km NNW of Arctic Village, Alaska",1538057634314,"M 1.7 - 113km NNW of Arctic Village, Alaska",0,earthquake,Alaska
,,1.5,ml,"112km NNW of Arctic Village, Alaska",1538057412534,"M 1.5 - 112km NNW of Arctic Village, Alaska",0,earthquake,Alaska
,,1.55,ml,"10km SE of Challis, Idaho",1538057187520,"M 1.6 - 10km SE of Challis, Idaho",0,earthquake,Idaho
,,0.34,ml,"10km NE of Aguanga, CA",1538056609830,"M 0.3 - 10km NE of Aguanga, CA",0,earthquake,California
,,1.32,ml,"18km ESE of Butte, Montana",1538056542780,"M 1.3 - 18km ESE of Butte, Montana",0,earthquake,Montana
,,2.6,md,"12km W of Guadalupe, CA",1538056217230,"M 2.6 - 12km W of Guadalupe, CA",0,earthquake,California
,,0.9,ml,"71km W of Cantwell, Alaska",1538055968640,"M 0.9 - 71km W of Cantwell, Alaska",0,earthquake,Alaska
,,0.8,ml,"8km NE of Aguanga, CA",1538055851590,"M 0.8 - 8km NE of Aguanga, CA",0,earthquake,California
,,1.7,ml,"85km W of Willow, Alaska",1538055773551,"M 1.7 - 85km W of Willow, Alaska",0,earthquake,Alaska
,,2.26,ml,"8km ENE of Aguanga, CA",1538055556420,"M 2.3 - 8km ENE of Aguanga, CA",0,earthquake,California
,,1.0,ml,"91km NW of Cape Yakataga, Alaska",1538055469663,"M 1.0 - 91km NW of Cape Yakataga, Alaska",0,earthquake,Alaska
,,1.6,ml,"75km SSW of Kaktovik, Alaska",1538055214179,"M 1.6 - 75km SSW of Kaktovik, Alaska",0,earthquake,Alaska
,,-0.1,ml,"58km NNW of Pahrump, Nevada",1538055182212,"M -0.1 - 58km NNW of Pahrump, Nevada",0,earthquake,Nevada
,,1.2,ml,"140km WNW of Arctic Village, Alaska",1538055066111,"M 1.2 - 140km WNW of Arctic Village, Alaska",0,earthquake,Alaska
,,1.6,ml,"89km NW of Arctic Village, Alaska",1538054952347,"M 1.6 - 89km NW of Arctic Village, Alaska",0,earthquake,Alaska
,,1.34,md,"14km NE of San Simeon, CA",1538054907150,"M 1.3 - 14km NE of San Simeon, CA",0,earthquake,California
,,0.82,ml,"11km W of Niland, CA",1538054732860,"M 0.8 - 11km W of Niland, CA",0,earthquake,California
,,3.03,md,"100km NNE of Punta Cana, Dominican Republic",1538054235540,"M 3.0 - 100km NNE of Punta Cana, Dominican Republic",0,earthquake,Dominican Republic
,,3.2,md,"111km NNE of Punta Cana, Dominican Republic",1538053949980,"M 3.2 - 111km NNE of Punta Cana, Dominican Republic",0,earthquake,Dominican Republic
,,1.9,ml,"71km SSW of Redoubt Volcano, Alaska",1538053785082,"M 1.9 - 71km SSW of Redoubt Volcano, Alaska",0,earthquake,Alaska
,,1.1,ml,"13km NNE of Willow, Alaska",1538053628896,"M 1.1 - 13km NNE of Willow, Alaska",0,earthquake,Alaska
,,-0.49,ml,"41km ENE of Adak, Alaska",1538053520870,"M -0.5 - 41km ENE of Adak, Alaska",0,earthquake,Alaska
,,3.28,md,"84km NNE of Punta Cana, Dominican Republic",1538053462570,"M 3.3 - 84km NNE of Punta Cana, Dominican Republic",0,earthquake,Dominican Republic
,,2.0,ml,"101km ENE of Kodiak, Alaska",1538053291020,"M 2.0 - 101km ENE of Kodiak, Alaska",0,earthquake,Alaska
,,1.0,ml,"42km SE of Glennallen, Alaska",1538053238706,"M 1.0 - 42km SE of Glennallen, Alaska",0,earthquake,Alaska
,,1.86,md,"3km SE of Pahala, Hawaii",1538053082790,"M 1.9 - 3km SE of Pahala, Hawaii",0,earthquake,Hawaii
,,0.88,md,"3km NW of The Geysers, CA",1538053057240,"M 0.9 - 3km NW of The Geysers, CA",0,earthquake,California
,,2.2,ml,"78km SSW of Kaktovik, Alaska",1538053005689,"M 2.2 - 78km SSW of Kaktovik, Alaska",0,earthquake,Alaska
,,1.5,ml,"39km W of Anchor Point, Alaska",1538052771240,"M 1.5 - 39km W of Anchor Point, Alaska",0,earthquake,Alaska
,,-0.78,ml,"99km ESE of King Salmon, Alaska",1538052402390,"M -0.8 - 99km ESE of King Salmon, Alaska",0,earthquake,Alaska
,,1.8,ml,"30km SW of Tanaga Volcano, Alaska",1538052250821,"M 1.8 - 30km SW of Tanaga Volcano, Alaska",0,earthquake,Alaska
,,1.8,ml,"3km W of Volcano, Hawaii",1538052032340,"M 1.8 - 3km W of Volcano, Hawaii",0,earthquake,Hawaii
,,0.36,ml,"10km NE of Aguanga, CA",1538051889340,"M 0.4 - 10km NE of Aguanga, CA",0,earthquake,California
,,1.13,ml,"8km WNW of Junction, Utah",1538051875570,"M 1.1 - 8km WNW of Junction, Utah",0,earthquake,Utah
,,2.3,ml,"31km SW of Tanaga Volcano, Alaska",1538051867202,"M 2.3 - 31km SW of Tanaga Volcano, Alaska",0,earthquake,Alaska
,1.0,2.35,ml,"3km W of Volcano, Hawaii",1538051847840,"M 2.4 - 3km W of Volcano, Hawaii",0,earthquake,Hawaii
,,2.8,ml,"111km NNW of Arctic Village, Alaska",1538051422071,"M 2.8 - 111km NNW of Arctic Village, Alaska",0,earthquake,Alaska
,,-0.3,ml,"38km SSE of Goldfield, Nevada",1538050374901,"M -0.3 - 38km SSE of Goldfield, Nevada",0,earthquake,Nevada
,,1.4,ml,"93km NNW of Arctic Village, Alaska",1538050365110,"M 1.4 - 93km NNW of Arctic Village, Alaska",0,earthquake,Alaska
,,0.7,ml,"38km SSE of Goldfield, Nevada",1538049989108,"M 0.7 - 38km SSE of Goldfield, Nevada",0,earthquake,Nevada
,,0.2,ml,"42km SE of Warm Springs, Nevada",1538049651627,"M 0.2 - 42km SE of Warm Springs, Nevada",0,earthquake,Nevada
,,2.9,ml,"108km NNW of Arctic Village, Alaska",1538049528411,"M 2.9 - 108km NNW of Arctic Village, Alaska",0,earthquake,Alaska
,,2.3,ml,"16km NNW of Whittier, Alaska",1538049461633,"M 2.3 - 16km NNW of Whittier, Alaska",0,earthquake,Alaska
,,2.1,ml,"145km NNW of Chirikof Island, Alaska",1538049341051,"M 2.1 - 145km NNW of Chirikof Island, Alaska",0,earthquake,Alaska
,,2.3,ml,"109km NNW of Arctic Village, Alaska",1538049310231,"M 2.3 - 109km NNW of Arctic Village, Alaska",0,earthquake,Alaska
,,2.0,ml,"94km NNW of Arctic Village, Alaska",1538049224636,"M 2.0 - 94km NNW of Arctic Village, Alaska",0,earthquake,Alaska
,,0.12,ml,"9km ENE of Aguanga, CA",1538049117510,"M 0.1 - 9km ENE of Aguanga, CA",0,earthquake,California
,,2.4,ml,"28km SW of Tanaga Volcano, Alaska",1538048922844,"M 2.4 - 28km SW of Tanaga Volcano, Alaska",0,earthquake,Alaska
,,2.9,ml,"95km NNW of Arctic Village, Alaska",1538048905505,"M 2.9 - 95km NNW of Arctic Village, Alaska",0,earthquake,Alaska
,,1.84,ml,"11km N of Packwood, Washington",1538048880980,"M 1.8 - 11km N of Packwood, Washington",0,earthquake,Washington
,,1.2,ml,"23km SE of Cohoe, Alaska",1538048829651,"M 1.2 - 23km SE of Cohoe, Alaska",0,earthquake,Alaska
,,4.6,mb,"156km ENE of Nago, Japan",1538048754220,"M 4.6 - 156km ENE of Nago, Japan",0,earthquake,Japan
,,1.9,ml,"72km SSW of Kaktovik, Alaska",1538048702906,"M 1.9 - 72km SSW of Kaktovik, Alaska",0,earthquake,Alaska
,,1.9,ml,"88km NNW of Arctic Village, Alaska",1538048643078,"M 1.9 - 88km NNW of Arctic Village, Alaska",0,earthquake,Alaska
,,0.53,ml,"10km SW of Anza, CA",1538048336470,"M 0.5 - 10km SW of Anza, CA",0,earthquake,California
,,0.58,md,"24km NE of West Yellowstone, Montana",1538048272550,"M 0.6 - 24km NE of West Yellowstone, Montana",0,earthquake,Montana
,,1.6,ml,"117km NNW of Arctic Village, Alaska",1538048219074,"M 1.6 - 117km NNW of Arctic Village, Alaska",0,earthquake,Alaska
,,0.75,md,"15km SE of Mammoth Lakes, CA",1538048108290,"M 0.8 - 15km SE of Mammoth Lakes, CA",0,earthquake,California
,,1.2,ml,"90km SE of Whittier, Alaska",1538048066578,"M 1.2 - 90km SE of Whittier, Alaska",0,earthquake,Alaska
,,0.46,ml,"9km NE of Aguanga, CA",1538047942620,"M 0.5 - 9km NE of Aguanga, CA",0,earthquake,California
,,0.56,ml,"10km NE of Aguanga, CA",1538047727430,"M 0.6 - 10km NE of Aguanga, CA",0,earthquake,California
,,0.56,ml,"10km NE of Aguanga, CA",1538047688600,"M 0.6 - 10km NE of Aguanga, CA",0,earthquake,California
,,-0.67,ml,"13km W of Akutan, Alaska",1538047106360,"M -0.7 - 13km W of Akutan, Alaska",0,earthquake,Alaska
,,0.63,md,"6km NW of The Geysers, CA",1538047004850,"M 0.6 - 6km NW of The Geysers, CA",0,earthquake,California
,,2.6,ml,"86km NNW of Arctic Village, Alaska",1538046971381,"M 2.6 - 86km NNW of Arctic Village, Alaska",0,earthquake,Alaska
,,1.62,ml,"8km NE of Aguanga, CA",1538046774560,"M 1.6 - 8km NE of Aguanga, CA",0,earthquake,California
,,0.86,ml,"16km SE of Lincoln, Montana",1538046686400,"M 0.9 - 16km SE of Lincoln, Montana",0,earthquake,Montana
,,2.2,ml,"25km SW of Tanaga Volcano, Alaska",1538046651187,"M 2.2 - 25km SW of Tanaga Volcano, Alaska",0,earthquake,Alaska
,,0.65,ml,"6km WNW of Calimesa, CA",1538046638400,"M 0.7 - 6km WNW of Calimesa, CA",0,earthquake,California
,,1.8,ml,"31km SW of Tanaga Volcano, Alaska",1538046496142,"M 1.8 - 31km SW of Tanaga Volcano, Alaska",0,earthquake,Alaska
,,2.1,ml,"30km SW of Tanaga Volcano, Alaska",1538046023256,"M 2.1 - 30km SW of Tanaga Volcano, Alaska",0,earthquake,Alaska
,,0.27,ml,"94km SE of King Salmon, Alaska",1538045585410,"M 0.3 - 94km SE of King Salmon, Alaska",0,earthquake,Alaska
,,2.15,ml,"7km W of Calimesa, CA",1538045570450,"M 2.2 - 7km W of Calimesa, CA",0,earthquake,California
,,2.9,ml,"108km NNW of Arctic Village, Alaska",1538045355307,"M 2.9 - 108km NNW of Arctic Village, Alaska",0,earthquake,Alaska
,,0.37,ml,"10km NE of Aguanga, CA",1538045158530,"M 0.4 - 10km NE of Aguanga, CA",0,earthquake,California
,,0.6,ml,"55km WSW of Alamo, Nevada",1538044821959,"M 0.6 - 55km WSW of Alamo, Nevada",0,earthquake,Nevada
,,2.3,ml,"54km W of Anchorage, Alaska",1538044594279,"M 2.3 - 54km W of Anchorage, Alaska",0,earthquake,Alaska
,,4.8,mb,Kuril Islands,1538044335730,M 4.8 - Kuril Islands,0,earthquake,Kuril Islands
green,,5.7,mww,East of the South Sandwich Islands,1538043947600,M 5.7 - East of the South Sandwich Islands,0,earthquake,South Sandwich Islands
,9.0,5.2,mb,"28km W of Methoni, Greece",1538043709770,"M 5.2 - 28km W of Methoni, Greece",0,earthquake,Greece
,,-0.17,ml,"21km W of Dutch Harbor, Alaska",1538043517660,"M -0.2 - 21km W of Dutch Harbor, Alaska",0,earthquake,Alaska
,,2.0,ml,"28km SW of Tanaga Volcano, Alaska",1538043463778,"M 2.0 - 28km SW of Tanaga Volcano, Alaska",0,earthquake,Alaska
,,1.5,ml,"118km NNW of Arctic Village, Alaska",1538043300533,"M 1.5 - 118km NNW of Arctic Village, Alaska",0,earthquake,Alaska
,,2.0,ml,"77km NE of Kodiak, Alaska",1538043200525,"M 2.0 - 77km NE of Kodiak, Alaska",0,earthquake,Alaska
,,0.24,ml,"10km NE of Aguanga, CA",1538042980600,"M 0.2 - 10km NE of Aguanga, CA",0,earthquake,California
,,1.12,md,"5km W of Templeton, CA",1538042957340,"M 1.1 - 5km W of Templeton, CA",0,earthquake,California
,,3.03,md,"149km NNE of Punta Cana, Dominican Republic",1538042926490,"M 3.0 - 149km NNE of Punta Cana, Dominican Republic",0,earthquake,Dominican Republic
,,1.7,ml,"57km NNE of Chitina, Alaska",1538042146471,"M 1.7 - 57km NNE of Chitina, Alaska",0,earthquake,Alaska
,,2.5,ml,"81km WNW of Yakutat, Alaska",1538042136003,"M 2.5 - 81km WNW of Yakutat, Alaska",0,earthquake,Alaska
,,0.07,ml,"58km NNE of Chitina, Alaska",1538042081660,"M 0.1 - 58km NNE of Chitina, Alaska",0,earthquake,Alaska
,,-0.48,ml,"57km NNE of Chitina, Alaska",1538042044060,"M -0.5 - 57km NNE of Chitina, Alaska",0,earthquake,Alaska
,,-0.56,ml,"58km NNE of Chitina, Alaska",1538041923500,"M -0.6 - 58km NNE of Chitina, Alaska",0,earthquake,Alaska
,,1.8,ml,"33km SSW of Tanaga Volcano, Alaska",1538041811326,"M 1.8 - 33km SSW of Tanaga Volcano, Alaska",0,earthquake,Alaska
,,-0.35,ml,"58km NNE of Chitina, Alaska",1538041802940,"M -0.4 - 58km NNE of Chitina, Alaska",0,earthquake,Alaska
,,1.3,ml,"83km NW of Nikiski, Alaska",1538041795857,"M 1.3 - 83km NW of Nikiski, Alaska",0,earthquake,Alaska
,,-0.16,ml,"58km NNE of Chitina, Alaska",1538041741000,"M -0.2 - 58km NNE of Chitina, Alaska",0,earthquake,Alaska
,,2.2,ml,"32km SW of Tanaga Volcano, Alaska",1538041551902,"M 2.2 - 32km SW of Tanaga Volcano, Alaska",0,earthquake,Alaska
,,0.88,md,"20km E of Alum Rock, CA",1538041269670,"M 0.9 - 20km E of Alum Rock, CA",0,earthquake,California
,,1.6,ml,"31km SW of Tanaga Volcano, Alaska",1538040834727,"M 1.6 - 31km SW of Tanaga Volcano, Alaska",0,earthquake,Alaska
,,0.29,ml,"9km NE of Aguanga, CA",1538040825870,"M 0.3 - 9km NE of Aguanga, CA",0,earthquake,California
,,0.14,ml,"6km ESE of Valle Vista, CA",1538040818570,"M 0.1 - 6km ESE of Valle Vista, CA",0,earthquake,California
,,2.1,ml,"62km SE of Adak, Alaska",1538040816205,"M 2.1 - 62km SE of Adak, Alaska",0,earthquake,Alaska
,,0.45,ml,"16km NE of Little Lake, CA",1538040624380,"M 0.5 - 16km NE of Little Lake, CA",0,earthquake,California
,,4.2,mb,"11km S of Shari-i-Tajan, Iran",1538040340310,"M 4.2 - 11km S of Shari-i-Tajan, Iran",0,earthquake,Iran
,,2.3,ml,"30km SW of Tanaga Volcano, Alaska",1538040128092,"M 2.3 - 30km SW of Tanaga Volcano, Alaska",0,earthquake,Alaska
,,1.0,ml,"107km W of Cantwell, Alaska",1538039692189,"M 1.0 - 107km W of Cantwell, Alaska",0,earthquake,Alaska
,,-0.1,ml,"10km SE of Dollar Point, California",1538039581346,"M -0.1 - 10km SE of Dollar Point, California",0,earthquake,California
,,1.1,ml,"84km WNW of Cape Yakataga, Alaska",1538039238648,"M 1.1 - 84km WNW of Cape Yakataga, Alaska",0,earthquake,Alaska
,,0.53,ml,"9km NE of Aguanga, CA",1538039148010,"M 0.5 - 9km NE of Aguanga, CA",0,earthquake,California
,,0.06,ml,"9km NE of Aguanga, CA",1538038795450,"M 0.1 - 9km NE of Aguanga, CA",0,earthquake,California
,,2.01,ml,"47km SE of Hope, Canada",1538038772230,"M 2.0 - 47km SE of Hope, Canada",0,earthquake,Canada
,,0.49,ml,"9km NE of Aguanga, CA",1538038758950,"M 0.5 - 9km NE of Aguanga, CA",0,earthquake,California
,,1.7,ml,"37km SSW of Tanaga Volcano, Alaska",1538038333794,"M 1.7 - 37km SSW of Tanaga Volcano, Alaska",0,earthquake,Alaska
,,2.3,ml,"123km SE of Cold Bay, Alaska",1538037808599,"M 2.3 - 123km SE of Cold Bay, Alaska",0,earthquake,Alaska
,,2.1,ml,"31km SW of Tanaga Volcano, Alaska",1538037772192,"M 2.1 - 31km SW of Tanaga Volcano, Alaska",0,earthquake,Alaska
,,1.96,md,"25km S of Pahala, Hawaii",1538037726860,"M 2.0 - 25km S of Pahala, Hawaii",0,earthquake,Hawaii
,,1.4,ml,"18km ENE of Nikiski, Alaska",1538037660591,"M 1.4 - 18km ENE of Nikiski, Alaska",0,earthquake,Alaska
,,0.73,ml,"8km NE of Aguanga, CA",1538037247930,"M 0.7 - 8km NE of Aguanga, CA",0,earthquake,California
,,1.37,ml,"3km S of San Bernardino, CA",1538037215240,"M 1.4 - 3km S of San Bernardino, CA",0,earthquake,California
,,1.9,ml,"34km SW of Tanaga Volcano, Alaska",1538037194859,"M 1.9 - 34km SW of Tanaga Volcano, Alaska",0,earthquake,Alaska
,,2.5,ml,"75km WSW of Cantwell, Alaska",1538037134098,"M 2.5 - 75km WSW of Cantwell, Alaska",0,earthquake,Alaska
,,1.2,ml,"47km NNW of Valdez, Alaska",1538037035712,"M 1.2 - 47km NNW of Valdez, Alaska",0,earthquake,Alaska
,,2.26,md,"95km NE of Miches, Dominican Republic",1538036666410,"M 2.3 - 95km NE of Miches, Dominican Republic",0,earthquake,Dominican Republic
,,1.7,ml,"32km SSW of Tanaga Volcano, Alaska",1538036664326,"M 1.7 - 32km SSW of Tanaga Volcano, Alaska",0,earthquake,Alaska
,,1.7,ml,"30km SW of Tanaga Volcano, Alaska",1538036317091,"M 1.7 - 30km SW of Tanaga Volcano, Alaska",0,earthquake,Alaska
,,2.79,md,"45km N of Punta Cana, Dominican Republic",1538036307810,"M 2.8 - 45km N of Punta Cana, Dominican Republic",0,earthquake,Dominican Republic
,,1.0,ml,"21km SSW of Talkeetna, Alaska",1538036267732,"M 1.0 - 21km SSW of Talkeetna, Alaska",0,earthquake,Alaska
